locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
"unit 4a-1, gold creek",united states,idaho,,48.6116,-116.429643,no,Low(40),,"48.6116,-116.429643,GOLD CREEK|Unavailable|Unavailable|Low(40),47.840476,-116.112398,GOLD CREEK|Unavailable|Unavailable|Low(40),46.370463,-115.739028,GOLD CREEK|Unavailable|Unavailable|Low(40),46.916283,-116.871552,GOLD CREEK|Unavailable|Unavailable|Low(40),46.774072,-115.962925,GOLD CREEK|Unavailable|Unavailable|Low(40),45.162967,-115.223722,GOLD CREEK|Unavailable|Unavailable|Low(40),44.152955,-115.57094,GOLD CREEK|Unavailable|Unavailable|Low(40),45.493782,-116.104299,GOLD CREEK|Unavailable|Unavailable|Low(40),46.607407,-115.94292,GOLD CREEK|Unavailable|Unavailable|Low(40),46.323527,-115.228459,GOLD CREEK|Unavailable|Unavailable|Low(40),47.971293,-116.454916,GOLD CREEK|Unavailable|Unavailable|Low(40),47.460207,-115.824048,GOLD CREEK|Unavailable|Unavailable|Low(40),44.108519,-114.8648,GOLD CREEK|Unavailable|Unavailable|Low(40),48.812147,-117.000786,GOLD CREEK|Unavailable|Unavailable|Low(40),48.089095,-116.047395,GOLD CREEK|Unavailable|Unavailable|Low(40),48.089095,-116.047395,GOLD CREEK|Unavailable|Unavailable|Low(40),47.150476,-115.408203,GOLD CREEK|Unavailable|Unavailable|Low(40),48.373263,-116.4188,GOLD CREEK|Unavailable|Unavailable|Low(40),47.137142,-115.407925,GOLD CREEK|Unavailable|Unavailable|Low(40),48.821315,-116.973841,GOLD CREEK|Unavailable|Unavailable|Low(40)",846508c8-473d-43e3-9f67-224fc1473867
"unit 8a, 3 miles of deary/ potlatch",united states,idaho,,46.92156,-116.89822,no,Low(39),,"46.92156,-116.89822,POTLATCH|ID:ppl:5013@PPL|Unavailable|Low(39),46.799341,-116.555989,DEARY|ID:ppl:4898@PPL|Unavailable|Low(36)",92fbca48-9cb3-44d0-933c-7799d2c5b4ae
"unit 36b, morgan ceek",united states,idaho,,43.060473,-111.927462,no,Low(36),,"43.060473,-111.927462,MORGAN|Unavailable|Unavailable|Low(36)",da1c3711-affb-4ff7-bc1c-b65e769061a4
big house creek,united states,idaho,,42.196298,-114.916439,no,Low(41),,"42.196298,-114.916439,HOUSE CREEK|Unavailable|Unavailable|Low(41),43.21714,-111.52884,HOUSE CREEK|Unavailable|Unavailable|Low(41)",da559347-c393-468b-b6b3-0d219e8bbe45
"unit 57, sawmill creek",united states,idaho,,42.678524,-112.676375,no,Low(43),,"42.678524,-112.676375,SAWMILL CREEK|Unavailable|Unavailable|Low(43),42.934918,-111.786067,SAWMILL CREEK|Unavailable|Unavailable|Low(43),43.974907,-113.446679,MILL CREEK|Unavailable|Unavailable|Low(27),43.804072,-114.638674,MILL CREEK|Unavailable|Unavailable|Low(27),43.851844,-115.192029,MILL CREEK|Unavailable|Unavailable|Low(27),44.939335,-116.303186,MILL CREEK|Unavailable|Unavailable|Low(27),45.266271,-116.545695,MILL CREEK|Unavailable|Unavailable|Low(27),44.764887,-116.454587,MILL CREEK|Unavailable|Unavailable|Low(27),44.791559,-116.160407,MILL CREEK|Unavailable|Unavailable|Low(27),43.452951,-115.387584,MILL CREEK|Unavailable|Unavailable|Low(27),42.760159,-116.841795,MILL CREEK|Unavailable|Unavailable|Low(27),46.30933,-116.714592,MILL CREEK|Unavailable|Unavailable|Low(27),45.355186,-115.520956,MILL CREEK|Unavailable|Unavailable|Low(27),43.227696,-111.77218,MILL CREEK|Unavailable|Unavailable|Low(27),42.950471,-112.244138,MILL CREEK|Unavailable|Unavailable|Low(27),44.452141,-111.427456,MILL CREEK|Unavailable|Unavailable|Low(27),42.713529,-111.911069,MILL CREEK|Unavailable|Unavailable|Low(27),44.252137,-114.543124,MILL CREEK|Unavailable|Unavailable|Low(27),44.356583,-113.375297,MILL CREEK|Unavailable|Unavailable|Low(27),42.259634,-113.860015,MILL CREEK|Unavailable|Unavailable|Low(27),42.348808,-112.247189,MILL CREEK|Unavailable|Unavailable|Low(27),44.561033,-114.274234,MILL CREEK|Unavailable|Unavailable|Low(27),44.837382,-116.621262,MILL CREEK|Unavailable|Unavailable|Low(27),44.424368,-113.889766,MILL CREEK|Unavailable|Unavailable|Low(27),44.487943,-116.378478,MILL CREEK|Unavailable|Unavailable|Low(27),46.996862,-115.227084,MILL CREEK|Unavailable|Unavailable|Low(27),42.305759,-111.443543,MILL CREEK|Unavailable|Unavailable|Low(27),45.829892,-115.932917,MILL CREEK|Unavailable|Unavailable|Low(27),45.934055,-116.008753,MILL CREEK|Unavailable|Unavailable|Low(27),44.765758,-113.518936,MILL CREEK|Unavailable|Unavailable|Low(27),47.60269,-116.498233,MILL CREEK|Unavailable|Unavailable|Low(27),44.469644,-113.68337,MILL CREEK|Unavailable|Unavailable|Low(27),44.679326,-116.840721,MILL CREEK|Unavailable|Unavailable|Low(27)",c2016bbe-2743-429f-b1f5-1d970e52fa25
"unit 36 b, darling creek",united states,idaho,,44.562145,-114.246733,no,Low(43),,"44.562145,-114.246733,DARLING CREEK|Unavailable|Unavailable|Low(43)",e6cfd149-910b-4fec-a04f-7940028d19d3
"unit 39, porter creek",united states,idaho,,42.01624,-113.23583,no,Low(42),,"42.01624,-113.23583,PORTER CREEK|Unavailable|Unavailable|Low(42),43.948224,-116.193459,PORTER CREEK|Unavailable|Unavailable|Low(42),44.457402,-115.451498,PORTER CREEK|Unavailable|Unavailable|Low(42)",f01f344c-df8a-4d9b-af37-267796b22ee5
"unit 5-2, windfall pass",united states,idaho,,47.240458,-116.837393,no,Low(43),,"47.240458,-116.837393,WINDFALL PASS|Unavailable|Unavailable|Low(43)",3e3b74fc-d9d2-49e5-a8ed-54b693496258
"unit 14, slate creek",united states,idaho,,44.25547,-114.564514,no,Low(41),,"44.25547,-114.564514,SLATE CREEK|Unavailable|Unavailable|Low(41),46.99629,-116.544326,SLATE CREEK|Unavailable|Unavailable|Low(41),46.346573,-115.779028,SLATE CREEK|Unavailable|Unavailable|Low(41),45.639886,-116.28375,SLATE CREEK|Unavailable|Unavailable|Low(41),45.63822,-116.280416,SLATE CREEK|Unavailable|Unavailable|Low(41),47.256589,-115.937379,SLATE CREEK|Unavailable|Unavailable|Low(41),46.926864,-115.018742,SLATE CREEK|Unavailable|Unavailable|Low(41)",4659beb7-4259-4fa4-b360-24b4c6441cb5
"unit 23, mud creek",united states,idaho,,44.459082,-111.719129,no,Low(39),,"44.459082,-111.719129,MUD CREEK|Unavailable|Unavailable|Low(39),44.752982,-113.949227,MUD CREEK|Unavailable|Unavailable|Low(39),45.038245,-115.115105,MUD CREEK|Unavailable|Unavailable|Low(39),43.912136,-114.136436,MUD CREEK|Unavailable|Unavailable|Low(39),43.271584,-111.763847,MUD CREEK|Unavailable|Unavailable|Low(39),42.070455,-116.15538,MUD CREEK|Unavailable|Unavailable|Low(39),42.66296,-114.804497,MUD CREEK|Unavailable|Unavailable|Low(39),46.272682,-115.772916,MUD CREEK|Unavailable|Unavailable|Low(39),43.310739,-114.170872,MUD CREEK|Unavailable|Unavailable|Low(39),48.289101,-116.161284,MUD CREEK|Unavailable|Unavailable|Low(39),44.947669,-116.300408,MUD CREEK|Unavailable|Unavailable|Low(39),43.609638,-111.521066,MUD CREEK|Unavailable|Unavailable|Low(39),44.251298,-112.976951,MUD CREEK|Unavailable|Unavailable|Low(39),44.72656,-116.100684,MUD CREEK|Unavailable|Unavailable|Low(39)",466954b4-9589-4d8a-a73b-d9c0ba339f71
"unit 73a, n fork bull canyon",united states,idaho,,42.652415,-112.40442,no,Low(41),,"42.652415,-112.40442,BULL CANYON|Unavailable|Unavailable|Low(41),42.355194,-112.640813,BULL CANYON|Unavailable|Unavailable|Low(41),45.40603,-113.993964,NORTH FORK|Unavailable|Unavailable|Low(40),47.575193,-116.412674,CANYON|Unavailable|Unavailable|Low(36)",478dad9c-188c-4687-8afa-1c193449dfec
california hills; s of miguelito canyon,united states,california,santa barbara,39.009344,-120.770764,no,Low(40),,"39.009344,-120.770764,CALIFORNIA|Unavailable|Unavailable|Low(40),37.831593,-122.187745,CANYON|Unavailable|Unavailable|Low(36)",62ee62e3-8d3a-4483-a222-2190ffa6adb9
"north adams, near florida mountain [verbatim elevation:2000]",united states,massachusetts,berkshire,42.66675,-73.011212,no,Medium(52),,"42.66675,-73.011212,Near FLORIDA|Unavailable|Unavailable|Medium(52),42.700915,-73.108715,NORTH ADAMS|MA:ppl:10030@PPL|Unavailable|Low(42),42.62425,-73.117603,ADAMS|MA:ppl:9907@PPL|Unavailable|Low(36)",36667286-3e83-46b0-aaba-f720fa43dcbe
los prietos ranger station arroyo burro road across from white oaks campground,united states,california,santa barbara,34.542216,-119.785695,no,Low(56),,"34.542216,-119.785695,LOS PRIETOS RANGER STATION|Unavailable|Unavailable|Low(56),34.53194,-119.751251,WHITE OAKS CAMPGROUND|Unavailable|Unavailable|Low(51),34.538606,-119.763751,ARROYO BURRO|Unavailable|Unavailable|Low(42),34.402498,-119.742915,ARROYO BURRO|Unavailable|Unavailable|Low(42)",21ab3409-780c-46f8-a07d-708e610df9f5
lake cachuma; near; at mile marker 19.53,united states,california,santa barbara,34.576111,-119.942222,no,Medium(57),,"34.576111,-119.942222,(g1)Lake Cachuma|Unavailable|Unavailable|Medium(57),34.586667,-119.98,(g1)Lake Cachuma|Unavailable|Unavailable|Medium(57),34.57697,-119.938202,LAKE CACHUMA|Unavailable|Unavailable|Low(42)",8e950ffd-3b48-498c-9a5c-0da12d00b361
blue mountains,united states,arizona,,33.610055,-109.10674,no,Low(34),,"33.610055,-109.10674,BLUE|Unavailable|Unavailable|Low(34),35.948598,-113.464658,BLUE MOUNTAIN|Unavailable|Unavailable|Low(30),35.598603,-113.215204,BLUE MOUNTAIN|Unavailable|Unavailable|Low(30),32.01981,-109.205617,BLUE MOUNTAIN|Unavailable|Unavailable|Low(30),34.074768,-109.802324,BLUE MOUNTAIN|Unavailable|Unavailable|Low(30),33.850874,-111.777088,BLUE MOUNTAIN|Unavailable|Unavailable|Low(30),34.625298,-113.102693,BLUE MOUNTAIN|Unavailable|Unavailable|Low(30)",724c9e81-6a1d-4b39-a940-e35745061fab
"reserve, sw of",united states,new mexico,,33.71311,-108.757841,no,Low(38),,"33.71311,-108.757841,RESERVE|NM:ppl:14548@PPL|Unavailable|Low(38)",5953e6ed-522d-4fd2-ba10-1917b944c486
bayano river,panama,panama,,7.916667,-80.583333,no,Low(36),,"7.916667,-80.583333,BAYANO|Unavailable|Unavailable|Low(36),7.633333,-80.383333,BAYANO|Unavailable|Unavailable|Low(36),9.116667,-79.016667,BAYANO|Unavailable|Unavailable|Low(36),7.95,-80.333333,BAYANO|Unavailable|Unavailable|Low(36)",de98469a-86b5-4ce0-8f87-4519d8d6237d
marmot,united states,oregon,,45.396509,-122.11564,no,High(81),,"45.396509,-122.11564,MARMOT|Unavailable|Unavailable|High(81)",f49908f5-4d66-47e9-b98c-a8bf01ed7fc2
gardiner river,united states,montana,,45.03188,-110.705766,no,Low(39),,"45.03188,-110.705766,GARDINER|MT:ppl:13041@PPL|Unavailable|Low(39)",22b413ed-1dae-4fc9-839d-ed24d7565bb2
km. 620 trans-chaco,paraguay,boquer?n,,-23,-60,no,Low(35),,"-23,-60,CHACO|Unavailable|Unavailable|Low(35)",4020b820-09f4-4765-9306-407f3e0f57d9
kerby peak,united states,oregon,,42.220232,-123.461343,no,High(85),,"42.220232,-123.461343,KERBY PEAK|Unavailable|Unavailable|High(85),42.19428,-123.651735,KERBY|Unavailable|Unavailable|Low(35)",7830effb-a0af-467c-808b-54b870ebd42d
"mount adams, trout lake",united states,washington,,45.997343,-121.528137,no,Low(41),,"45.997343,-121.528137,TROUT LAKE|WA:ppl:23980@PPL|Unavailable|Low(41),48.12085,-117.373135,TROUT LAKE|WA:water:97550@LAKE|Unavailable|Low(41),46.009866,-121.549322,TROUT LAKE|WA:ppl:23980@LAKE|Unavailable|Low(41),46.202621,-121.490638,MOUNT ADAMS|Unavailable|Unavailable|Low(41),47.266124,-122.279593,TROUT LAKE|WA:water:85192@LAKE|Unavailable|Low(41),46.949001,-122.307016,TROUT LAKE|Unavailable|Unavailable|Low(40),47.557303,-120.907699,TROUT LAKE|Unavailable|Unavailable|Low(40),48.532574,-123.126649,TROUT LAKE|Unavailable|Unavailable|Low(40),48.62723,-118.240948,TROUT LAKE|Unavailable|Unavailable|Low(40),47.617121,-121.313774,TROUT LAKE|Unavailable|Unavailable|Low(40),47.670278,-122.388056,ADAMS|Unavailable|Unavailable|Low(35)",3ef1229e-6f22-473c-98fc-ca5f3ac2f61e
"silver city, 30 mi sw",united states,new mexico,,32.461711,-108.646425,no,High(87),,"32.461711,-108.646425,Distance SouthWest of SILVER CITY|NM:ppl:14579@PPL@30@225|Unavailable|High(87)",b1a88411-72a2-4c52-958d-250f2647c741
"magdalena, 80 mi sw of",united states,new mexico,,34.11673,-107.243925,no,Low(40),,"34.11673,-107.243925,MAGDALENA|NM:ppl:14504@PPL|Unavailable|Low(40)",a9c96869-b3ad-4f17-8f31-72f1116bb7f2
glide,united states,oregon,,43.301507,-123.101175,no,High(81),,"43.301507,-123.101175,GLIDE|OR:ppl:18539@PPL|Unavailable|High(81)",79f6c6cf-ea39-4027-b40d-28b267f0638e
"blue ridge, eastern",united states,arizona,,32.845621,-110.223975,no,Low(40),,"32.845621,-110.223975,BLUE RIDGE|Unavailable|Unavailable|Low(40),33.465603,-111.517356,BLUE RIDGE|Unavailable|Unavailable|Low(40),34.581414,-111.254305,BLUE RIDGE|Unavailable|Unavailable|Low(40),33.610055,-109.10674,BLUE|Unavailable|Unavailable|Low(34)",0480b480-4df1-4831-9e1e-a7ee0c1f1af7
"dilley, 14 mi ne",united states,texas,,28.811128,-99.006759,no,High(82),,"28.811128,-99.006759,Distance NorthEast of DILLEY|TX:ppl:21633@PPL@14@45|Unavailable|High(82)",fe643603-f6d1-444a-8357-c5ee59735a00
luna,united states,new mexico,,33.968682,-105.699431,no,High(79),,"33.968682,-105.699431,LUNA|Unavailable|Unavailable|High(79),33.818942,-108.954515,LUNA|Unavailable|Unavailable|High(79)",3dd931dd-9691-497f-a637-2fa62528245b
pacheco,mexico,chihuahua,,29.266884,-104.825765,no,High(82),,"29.266884,-104.825765,PACHECO|Unavailable|Unavailable|High(82),30.086118,-108.346625,PACHECO|Unavailable|Unavailable|High(82)",fbbfbee4-3b3c-4f10-90d8-fd19dcf790a6
"battle creek, north fork",united states,oregon,,44.834843,-122.964538,no,Low(42),,"44.834843,-122.964538,BATTLE CREEK|Unavailable|Unavailable|Low(42),45.977056,-123.22234,BATTLE CREEK|Unavailable|Unavailable|Low(42),44.489867,-119.581091,BATTLE CREEK|Unavailable|Unavailable|Low(42),42.95317,-123.719248,BATTLE CREEK|Unavailable|Unavailable|Low(42),43.969012,-123.320372,BATTLE CREEK|Unavailable|Unavailable|Low(42),42.533214,-117.666258,BATTLE CREEK|Unavailable|Unavailable|Low(42),44.856819,-118.761628,BATTLE CREEK|Unavailable|Unavailable|Low(42),45.243184,-118.468568,BATTLE CREEK|Unavailable|Unavailable|Low(42),42.742616,-123.52118,BATTLE CREEK|Unavailable|Unavailable|Low(42),44.850678,-122.060355,BATTLE CREEK|Unavailable|Unavailable|Low(42),45.312659,-116.674589,BATTLE CREEK|Unavailable|Unavailable|Low(42),42.619289,-123.043664,BATTLE CREEK|Unavailable|Unavailable|Low(42),43.789115,-123.927015,NORTH FORK|Unavailable|Unavailable|Low(40),45.523464,-118.285508,NORTH FORK|Unavailable|Unavailable|Low(40)",9fe6d72c-385c-496f-800a-b4e591f18f2b
"van arsdale ranch, potter valley, 12 mi n ukiah",united states,california,mendocino,39.324124,-123.207783,no,High(81),,"39.324124,-123.207783,Distance North of UKIAH|CA:ppl:2602@PPL@12@0|Unavailable|High(81),39.272944,-123.093613,POTTER VALLEY|Unavailable|Unavailable|Low(43),39.322109,-123.113059,POTTER VALLEY|Unavailable|Unavailable|Low(43)",f7672b41-c0d9-436c-9f9f-62ac315b84fa
williams,united states,oregon,,42.218731,-123.273944,no,High(83),,"42.218731,-123.273944,WILLIAMS|Unavailable|Unavailable|High(83)",5c16f2f3-c7c1-456e-bee2-a82953010fa9
"selma, 35 mi w",united states,oregon,,42.276962,-124.301273,no,High(80),,"42.276962,-124.301273,Distance West of SELMA|Unavailable|Unavailable|High(80)",142eeabf-4ca3-434a-9e52-4f214e550a6b
"rincon mountains, 20 mi e tucson",united states,arizona,,32.22128,-110.583384,no,High(82),,"32.22128,-110.583384,Distance East of TUCSON|AZ:ppl:1068@PPL@20@90|Unavailable|High(82),32.132022,-110.519523,RINCON MOUNTAINS|Unavailable|Unavailable|Low(46),32.076184,-111.917905,RINCON|Unavailable|Unavailable|Low(36)",49c8a32e-081e-4466-a388-a5d6020f0317
perkinsville,united states,arizona,,34.901686,-112.191276,no,High(87),,"34.901686,-112.191276,PERKINSVILLE|Unavailable|Unavailable|High(87)",ac79d4b8-7afd-41cc-b7e1-e9306ce6fb8b
"unit 39, decker creek",united states,idaho,,44.076852,-114.871188,no,Low(42),,"44.076852,-114.871188,DECKER CREEK|Unavailable|Unavailable|Low(42),46.136294,-115.630136,DECKER CREEK|Unavailable|Unavailable|Low(42),43.769066,-115.144803,DECKER CREEK|Unavailable|Unavailable|Low(42)",0efe9ebc-221b-42f3-ad0f-d4c6e6bdeada
"unit 23, boulder creek",united states,idaho,,44.687115,-116.102352,no,Low(43),,"44.687115,-116.102352,BOULDER CREEK|Unavailable|Unavailable|Low(43),43.996014,-113.192229,BOULDER CREEK|Unavailable|Unavailable|Low(43),45.561575,-115.45707,BOULDER CREEK|Unavailable|Unavailable|Low(43),43.779074,-114.495335,BOULDER CREEK|Unavailable|Unavailable|Low(43),47.226864,-116.018768,BOULDER CREEK|Unavailable|Unavailable|Low(43),46.615198,-114.671781,BOULDER CREEK|Unavailable|Unavailable|Low(43),44.929354,-115.206217,BOULDER CREEK|Unavailable|Unavailable|Low(43),44.650722,-116.284027,BOULDER CREEK|Unavailable|Unavailable|Low(43),44.586846,-115.538724,BOULDER CREEK|Unavailable|Unavailable|Low(43),47.841574,-116.466022,BOULDER CREEK|Unavailable|Unavailable|Low(43),45.376028,-114.276472,BOULDER CREEK|Unavailable|Unavailable|Low(43),44.970462,-115.492336,BOULDER CREEK|Unavailable|Unavailable|Low(43),43.82491,-114.096432,BOULDER CREEK|Unavailable|Unavailable|Low(43),48.624663,-116.053241,BOULDER CREEK|Unavailable|Unavailable|Low(43),46.966564,-116.737939,BOULDER CREEK|Unavailable|Unavailable|Low(43),48.817426,-116.949673,BOULDER CREEK|Unavailable|Unavailable|Low(43),45.242133,-115.315393,BOULDER CREEK|Unavailable|Unavailable|Low(43),47.470208,-115.79627,BOULDER CREEK|Unavailable|Unavailable|Low(43),46.698508,-116.504597,BOULDER CREEK|Unavailable|Unavailable|Low(43),43.851283,-115.770386,BOULDER CREEK|Unavailable|Unavailable|Low(43),44.362671,-116.057352,BOULDER CREEK|Unavailable|Unavailable|Low(43),45.043766,-116.76793,BOULDER CREEK|Unavailable|Unavailable|Low(43),46.332137,-115.31374,BOULDER CREEK|Unavailable|Unavailable|Low(43),45.204055,-116.313184,BOULDER CREEK|Unavailable|Unavailable|Low(43),43.840464,-114.506447,BOULDER|Unavailable|Unavailable|Low(37)",20baaa69-e3dd-48ee-b213-4ff3ab1bd587
new mexico,united states,new mexico,,35.252542,-106.203635,no,High(85),,"35.252542,-106.203635,NEW MEXICO|Unavailable|Unavailable|High(85)",2e871389-ad77-4746-83d5-716a2af6eceb
"unit 54, west of magic mt ske area",united states,idaho,,43.255182,-114.386713,no,Low(35),,"43.255182,-114.386713,MAGIC|Unavailable|Unavailable|Low(35)",30175f46-5700-4a95-b1ef-6c6ac4651dd0
unit 2-2 jewel lake,united states,idaho,,48.14095,-116.71892,no,Low(41),,"48.14095,-116.71892,JEWEL LAKE|ID:water:97603@LAKE|Unavailable|Low(41),44.666867,-111.393567,LAKE|Unavailable|Unavailable|Low(34)",60ee25d7-904e-4024-9c3b-18845b4717f6
"unit 38, bear creek",united states,idaho,,44.713534,-114.270627,no,Low(40),,"44.713534,-114.270627,BEAR CREEK|Unavailable|Unavailable|Low(40),44.741856,-114.818424,BEAR CREEK|Unavailable|Unavailable|Low(40),44.337669,-116.155967,BEAR CREEK|Unavailable|Unavailable|Low(40),44.435184,-115.109264,BEAR CREEK|Unavailable|Unavailable|Low(40),45.520468,-115.088445,BEAR CREEK|Unavailable|Unavailable|Low(40),46.622686,-115.843477,BEAR CREEK|Unavailable|Unavailable|Low(40),45.416298,-115.461512,BEAR CREEK|Unavailable|Unavailable|Low(40),45.460455,-115.859296,BEAR CREEK|Unavailable|Unavailable|Low(40),43.456304,-111.727739,BEAR CREEK|Unavailable|Unavailable|Low(40),44.132694,-111.238559,BEAR CREEK|Unavailable|Unavailable|Low(40),42.381275,-116.85846,BEAR CREEK|Unavailable|Unavailable|Low(40),42.933807,-111.729398,BEAR CREEK|Unavailable|Unavailable|Low(40),43.812121,-115.270921,BEAR CREEK|Unavailable|Unavailable|Low(40),43.922136,-114.315888,BEAR CREEK|Unavailable|Unavailable|Low(40),44.549329,-116.951281,BEAR CREEK|Unavailable|Unavailable|Low(40),43.663792,-113.671137,BEAR CREEK|Unavailable|Unavailable|Low(40),46.946297,-115.705986,BEAR CREEK|Unavailable|Unavailable|Low(40),47.840193,-116.273513,BEAR CREEK|Unavailable|Unavailable|Low(40),41.946855,-114.922546,BEAR CREEK|Unavailable|Unavailable|Low(40),44.622955,-115.690117,BEAR CREEK|Unavailable|Unavailable|Low(40),46.019084,-114.844551,BEAR CREEK|Unavailable|Unavailable|Low(40),43.937676,-115.456488,BEAR CREEK|Unavailable|Unavailable|Low(40),43.984074,-113.447512,BEAR CREEK|Unavailable|Unavailable|Low(40),42.20159,-111.762448,BEAR CREEK|Unavailable|Unavailable|Low(40),43.284363,-111.216332,BEAR CREEK|Unavailable|Unavailable|Low(40),47.277418,-116.203772,BEAR CREEK|Unavailable|Unavailable|Low(40),47.349372,-115.643765,BEAR CREEK|Unavailable|Unavailable|Low(40),47.130746,-116.149324,BEAR CREEK|Unavailable|Unavailable|Low(40),47.184365,-115.486261,BEAR CREEK|Unavailable|Unavailable|Low(40),48.820768,-116.696331,BEAR CREEK|Unavailable|Unavailable|Low(40),43.727124,-114.901459,BEAR CREEK|Unavailable|Unavailable|Low(40),47.473253,-116.258222,BEAR CREEK|Unavailable|Unavailable|Low(40),48.318267,-116.17323,BEAR CREEK|Unavailable|Unavailable|Low(40)",62a278ba-2e95-4562-861b-f54387499f9a
"unit 55, coyote creek",united states,idaho,,42.203802,-114.152522,no,Low(42),,"42.203802,-114.152522,COYOTE CREEK|Unavailable|Unavailable|Low(42),42.069914,-113.932236,COYOTE CREEK|Unavailable|Unavailable|Low(42),43.853796,-114.643397,COYOTE CREEK|Unavailable|Unavailable|Low(42),42.311302,-114.200581,COYOTE CREEK|Unavailable|Unavailable|Low(42),43.142379,-116.918189,COYOTE CREEK|Unavailable|Unavailable|Low(42),42.793492,-116.855685,COYOTE CREEK|Unavailable|Unavailable|Low(42),46.455169,-116.662094,COYOTE CREEK|Unavailable|Unavailable|Low(42),43.100735,-114.832559,COYOTE CREEK|Unavailable|Unavailable|Low(42),47.237423,-115.658208,COYOTE CREEK|Unavailable|Unavailable|Low(42),43.867687,-113.842257,COYOTE CREEK|Unavailable|Unavailable|Low(42),42.739889,-117.113593,COYOTE CREEK|Unavailable|Unavailable|Low(42),42.984918,-111.888848,COYOTE CREEK|Unavailable|Unavailable|Low(42),46.15073,-115.91764,COYOTE CREEK|Unavailable|Unavailable|Low(42),46.088804,-115.119007,COYOTE CREEK|Unavailable|Unavailable|Low(42),42.752149,-111.234657,COYOTE CREEK|Unavailable|Unavailable|Low(42),46.844362,-115.09652,COYOTE CREEK|Unavailable|Unavailable|Low(42)",d4327937-8878-42fd-b9d1-a04db63dce5a
"unit 23, little salmon drainage",united states,idaho,,45.41263,-116.32556,no,Medium(58),,"45.41263,-116.32556,(g1)Little Salmon|Unavailable|Unavailable|Medium(58),45.175755,-113.895901,SALMON|ID:ppl:5029@PPL|Unavailable|Low(37)",d8484ef5-edc6-426d-9dec-91b7ef4c0ee3
"unit 2-3, twin lakes",united states,idaho,,45.102615,-116.186165,no,Low(41),,"45.102615,-116.186165,TWIN LAKES|ID:water:97324@LAKE|Unavailable|Low(41),43.245461,-113.63224,TWIN LAKES|Unavailable|Unavailable|Low(40),45.626843,-115.829856,TWIN LAKES|Unavailable|Unavailable|Low(40),42.664322,-116.224792,TWIN LAKES|Unavailable|Unavailable|Low(40),42.256291,-115.723698,TWIN LAKES|Unavailable|Unavailable|Low(40),42.562401,-115.596745,TWIN LAKES|Unavailable|Unavailable|Low(40),42.047687,-114.965049,TWIN LAKES|Unavailable|Unavailable|Low(40),43.938237,-114.956466,TWIN LAKES|Unavailable|Unavailable|Low(40),47.07935,-115.489601,TWIN LAKES|Unavailable|Unavailable|Low(40),43.967407,-113.430845,TWIN LAKES|Unavailable|Unavailable|Low(40),47.890832,-116.893417,TWIN LAKES|Unavailable|Unavailable|Low(40),45.153771,-116.520139,TWIN LAKES|Unavailable|Unavailable|Low(40),45.273852,-114.821034,TWIN LAKES|Unavailable|Unavailable|Low(40),45.621602,-115.83708,TWIN LAKES|Unavailable|Unavailable|Low(40)",b6c74cf7-4297-43d7-a84d-dac9da91a6cf
kelso lake area,united states,idaho,,48.0097,-116.708352,no,Low(41),,"48.0097,-116.708352,KELSO LAKE|ID:water:97597@LAKE|Unavailable|Low(41),48.011849,-116.706587,KELSO|Unavailable|Unavailable|Low(35),42.068528,-113.313887,KELSO|Unavailable|Unavailable|Low(35),44.666867,-111.393567,LAKE|Unavailable|Unavailable|Low(34)",b6e43c52-aac6-4bc0-9209-9c71abd11a88
"unit 29, wilson creek",united states,idaho,,43.882956,-115.23981,no,Low(42),,"43.882956,-115.23981,WILSON CREEK|Unavailable|Unavailable|Low(42),43.380173,-115.435918,WILSON CREEK|Unavailable|Unavailable|Low(42),46.145455,-115.817361,WILSON CREEK|Unavailable|Unavailable|Low(42),45.033248,-114.724259,WILSON CREEK|Unavailable|Unavailable|Low(42),47.846032,-116.112676,WILSON CREEK|Unavailable|Unavailable|Low(42),43.01714,-111.686064,WILSON CREEK|Unavailable|Unavailable|Low(42),43.02464,-111.711343,WILSON CREEK|Unavailable|Unavailable|Low(42),42.629046,-116.995413,WILSON CREEK|Unavailable|Unavailable|Low(42),47.129908,-116.410994,WILSON CREEK|Unavailable|Unavailable|Low(42),42.484053,-116.76929,WILSON CREEK|Unavailable|Unavailable|Low(42),43.354049,-116.666794,WILSON CREEK|Unavailable|Unavailable|Low(42),41.869911,-114.947824,WILSON CREEK|Unavailable|Unavailable|Low(42),46.326014,-115.894028,WILSON CREEK|Unavailable|Unavailable|Low(42),47.539929,-115.857106,WILSON CREEK|Unavailable|Unavailable|Low(42),43.326017,-114.161428,WILSON CREEK|Unavailable|Unavailable|Low(42),41.869911,-114.947547,WILSON CREEK|Unavailable|Unavailable|Low(42),45.168232,-116.000401,WILSON CREEK|Unavailable|Unavailable|Low(42),44.291566,-115.641501,WILSON CREEK|Unavailable|Unavailable|Low(42),43.76352,-114.282272,WILSON CREEK|Unavailable|Unavailable|Low(42),45.468495,-116.55292,WILSON|Unavailable|Unavailable|Low(36),45.659886,-116.280695,WILSON|Unavailable|Unavailable|Low(36),43.361271,-116.652905,WILSON|Unavailable|Unavailable|Low(36)",bb95e059-8c24-4572-89ed-82c1423e9322
