locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
reforma,mexico,oaxaca,,17.948364,-96.074299,no,High(82),,"17.948364,-96.074299,REFORMA|Unavailable|Unavailable|High(82),18.301495,-96.335332,REFORMA|Unavailable|Unavailable|High(82),16.399379,-94.458043,REFORMA|Unavailable|Unavailable|High(82),16.402495,-94.453904,REFORMA|Unavailable|Unavailable|High(82),16.4,-94.233333,REFORMA|Unavailable|Unavailable|High(82),17.276317,-97.160499,REFORMA|Unavailable|Unavailable|High(82),16.944794,-97.515928,REFORMA|Unavailable|Unavailable|High(82),16.85,-96.916667,REFORMA|Unavailable|Unavailable|High(82)",6ec6b6c5-01f0-496e-a2bd-6fb2e10ff575
bluefields,mexico,,,,,no,,,,9a5aae31-4df6-43e5-9b40-4e684b44b2e2
"kingsville, king ranch",united states,texas,,27.515869,-97.856109,no,Low(41),,"27.515869,-97.856109,KINGSVILLE|TX:ppl:21956@PPL|Unavailable|Low(41),27.518646,-97.916944,KING RANCH|Unavailable|Unavailable|Low(40),30.759065,-100.299532,KING RANCH|Unavailable|Unavailable|Low(40)",d86bcd70-0821-4c28-b31d-94674f5c0195
campeche,mexico,campeche,,19.838032,-90.527701,no,High(83),,"19.838032,-90.527701,CAMPECHE|Unavailable|Unavailable|High(83),19,-90.5,CAMPECHE|Unavailable|Unavailable|High(83)",f727dd26-a04e-41db-99bf-d5163ca025f7
coyuca,mexico,guerrero,,18.325525,-100.69843,no,High(81),,"18.325525,-100.69843,COYUCA|Unavailable|Unavailable|High(81),17.009178,-100.08748,COYUCA|Unavailable|Unavailable|High(81)",c92e72ce-f90a-4a1f-b64a-eed944203dc0
acapulco,mexico,guerrero,,16.856933,-99.901496,no,High(83),,"16.856933,-99.901496,ACAPULCO|Unavailable|Unavailable|High(83)",f9b38ba9-5a2b-424d-bfdf-1636f48624c4
"rio changuinola, rancho la cruz",panama,bocas del toro,,9.466667,-82.45,no,Low(45),,"9.466667,-82.45,RIO CHANGUINOLA|Unavailable|Unavailable|Low(45),8.95,-82.416667,RIO CHANGUINOLA|Unavailable|Unavailable|Low(45),9.433333,-82.516667,CHANGUINOLA|Unavailable|Unavailable|Low(41)",3200ecec-d50b-4bce-b2d7-4256848f9fef
soto la marina,mexico,tamaulipas,,23.769874,-98.205158,no,High(89),,"23.769874,-98.205158,SOTO LA MARINA|Unavailable|Unavailable|High(89)",10fafb4f-820c-4dc5-ba37-eedeb0dab7dd
pastonoa,paraguay,,,,,no,,,,550f3197-2420-437c-808e-bcbf042dbf84
mount duida,venezuela,amazonas,atabapo,3.49455,-65.614323,yes,,,,848dcafb-87fb-4921-a412-5b56a29125d7
"rio doce, upper",brazil,minas gerais,,-20.25,-42.9,no,Low(38),,"-20.25,-42.9,RIO DOCE|Unavailable|Unavailable|Low(38)",427b3175-e119-48bc-a726-e08ec253cbac
medina,colombia,,,4.5,-73.333333,no,High(81),,"4.5,-73.333333,MEDINA|Unavailable|Unavailable|High(81),4.483333,-73.333333,MEDINA|Unavailable|Unavailable|High(81),4.510053,-73.349816,MEDINA|Unavailable|Unavailable|High(81)",022c2b0f-5709-4ef2-b8dc-c2d0d6f0e3fc
"rio tapajos, caxiricatuba",brazil,,,-2.4,-54.683333,no,Low(41),,"-2.4,-54.683333,RIO TAPAJOS|Unavailable|Unavailable|Low(41),-5.316667,-39.183333,TAPAJOS|Unavailable|Unavailable|Low(37)",605b0146-e5f6-41c2-a5b8-a1f406affc66
catemaco,mexico,veracruz,,18.421308,-95.113984,no,High(83),,"18.421308,-95.113984,CATEMACO|Unavailable|Unavailable|High(83)",fa0133b5-b883-4ab8-a519-2a964f0000ab
punta de pana,panama,bocas del toro,,9.216637,-82.622704,yes,,,,963842c4-4be7-4c2e-8a16-6d6bc1eeb502
san calixto; rio tarra,colombia,norte de santander,,8.402096,-73.207374,yes,Low(41),,"8.75,-73.033333,SAN CALIXTO|Unavailable|Unavailable|Low(41),8.402096,-73.207374,SAN CALIXTO|Unavailable|Unavailable|Low(41),8.566667,-73.1,RIO TARRA|Unavailable|Unavailable|Low(39),8.7125,-72.926111,RIO TARRA|Unavailable|Unavailable|Low(39),8.053056,-73.087778,TARRA|Unavailable|Unavailable|Low(35),8.0475,-73.083611,TARRA|Unavailable|Unavailable|Low(35),8.296111,-73.060833,TARRA|Unavailable|Unavailable|Low(35)",4752ff0d-fc96-49f6-a917-cc8702ea418f
mountains near el tigre,ecuador,napo,,-1.866667,-79.316667,no,Medium(53),,"-1.866667,-79.316667,Near EL TIGRE|Unavailable|Unavailable|Medium(53),-2.316667,-80.816667,TIGRE|Unavailable|Unavailable|Low(35),-4.966667,-79.266667,TIGRE|Unavailable|Unavailable|Low(35)",3f206ccd-8912-4a22-9f84-1216d95ce32a
perez,mexico,veracruz,,20.7,-99.85,no,High(80),,"20.7,-99.85,PEREZ|Unavailable|Unavailable|High(80),28.35,-100.416667,PEREZ|Unavailable|Unavailable|High(80),32.136643,-115.184069,PEREZ|Unavailable|Unavailable|High(80),25.683333,-106.366667,PEREZ|Unavailable|Unavailable|High(80),19.333333,-97.766667,PEREZ|Unavailable|Unavailable|High(80),28,-100,PEREZ|Unavailable|Unavailable|High(80),27.949785,-101.242101,PEREZ|Unavailable|Unavailable|High(80),32.486238,-115.031213,PEREZ|Unavailable|Unavailable|High(80),14.629444,-92.222222,PEREZ|Unavailable|Unavailable|High(80),26.25,-99.516667,PEREZ|Unavailable|Unavailable|High(80),15.766667,-96.466667,PEREZ|Unavailable|Unavailable|High(80)",e18d10e4-bed5-43ec-b7c4-e2173aa8f990
campeche,mexico,campeche,,19.838032,-90.527701,no,High(83),,"19.838032,-90.527701,CAMPECHE|Unavailable|Unavailable|High(83),19,-90.5,CAMPECHE|Unavailable|Unavailable|High(83)",defcc50b-d19e-4bc9-a1cd-09cb6b042614
soto la marina,mexico,tamaulipas,,23.769874,-98.205158,no,High(89),,"23.769874,-98.205158,SOTO LA MARINA|Unavailable|Unavailable|High(89)",558f918f-60b3-4833-863d-92a9abc2f95c
"kingsville, king ranch",united states,texas,,27.515869,-97.856109,no,Low(41),,"27.515869,-97.856109,KINGSVILLE|TX:ppl:21956@PPL|Unavailable|Low(41),27.518646,-97.916944,KING RANCH|Unavailable|Unavailable|Low(40),30.759065,-100.299532,KING RANCH|Unavailable|Unavailable|Low(40)",35dcc02f-8638-42e4-8cb6-d1313d5e1e23
juan de zalazar,paraguay,boquerón,,-23.1,-59.3,no,High(90),,"-23.1,-59.3,JUAN DE ZALAZAR|Unavailable|Unavailable|High(90)",859b5e10-1a63-4a9c-b679-ca098655ed5f
"angleton, 18 mi w",united states,texas,,29.169077,-95.731195,no,High(84),,"29.169077,-95.731195,Distance West of ANGLETON|TX:ppl:21316@PPL@18@270|Unavailable|High(84),31.802383,-97.091669,WEST|TX:ppl:22721@PPL|Unavailable|Low(35)",3201bbd3-24bc-48ac-8e70-ff16449bd6b1
"rio changuinola, isla de mono",panama,bocas del toro,,9.466667,-82.45,no,Low(45),,"9.466667,-82.45,RIO CHANGUINOLA|Unavailable|Unavailable|Low(45),8.95,-82.416667,RIO CHANGUINOLA|Unavailable|Unavailable|Low(45),9.433333,-82.516667,CHANGUINOLA|Unavailable|Unavailable|Low(41)",dcc0d927-939e-4f68-982b-07953b7d8733
armila,panama,san blas,,8.662696,-77.450454,no,High(81),,"8.662696,-77.450454,ARMILA|Unavailable|Unavailable|High(81)",33c7e30f-ef78-4bf2-ad62-b423c2501b06
armeria,mexico,colima,,18.934268,-103.964698,no,High(82),,"18.934268,-103.964698,ARMERIA|Unavailable|Unavailable|High(82),18.937253,-103.965313,ARMERIA|Unavailable|Unavailable|High(82),18.915801,-103.969605,ARMERIA|Unavailable|Unavailable|High(82)",bc5872a1-446e-434e-a895-8a97e7bd7f4d
mount pirri,panama,darien,,7.778326,-77.596631,yes,,,,41e3dd9f-8017-40b4-9d09-b7eedc9577f9
manzanillo,mexico,colima,,19.052714,-104.310375,no,High(85),,"19.052714,-104.310375,MANZANILLO|Unavailable|Unavailable|High(85),19.049969,-104.315561,MANZANILLO|Unavailable|Unavailable|High(85),19.116667,-104.333333,MANZANILLO|Unavailable|Unavailable|High(85)",666c0988-432e-4a8e-afef-95b429eec6a1
gatun,panama,canal zone,,9.270556,-79.9175,no,High(80),,"9.270556,-79.9175,GATUN|Unavailable|Unavailable|High(80),9.291667,-79.768889,GATUN|Unavailable|Unavailable|High(80),9.266667,-79.95,GATUN|Unavailable|Unavailable|High(80)",3187ca5f-9716-41ae-9443-e8f60fd9d08d
"olivia, opposite sibube panama",costa rica,limon,,9.616667,-82.783333,no,Low(36),,"9.616667,-82.783333,OLIVIA|Unavailable|Unavailable|Low(36),10.587441,-85.665186,PANAMA|Unavailable|Unavailable|Low(36),9.596174,-82.817677,SIBUBE|Unavailable|Unavailable|Low(36)",a02d74ba-701b-400b-bfdc-c357dfe9c8d9
libertad,guatemala,peten,,14.616667,-91.7,no,High(83),,"14.616667,-91.7,LIBERTAD|Unavailable|Unavailable|High(83)",39afda5b-5cc1-4c61-8e81-1c36ca1b473e
coyuca,mexico,guerrero,,18.325525,-100.69843,no,High(81),,"18.325525,-100.69843,COYUCA|Unavailable|Unavailable|High(81),17.009178,-100.08748,COYUCA|Unavailable|Unavailable|High(81)",5f8794fb-54ec-4ec8-8a08-15b3a1e088c6
mier,mexico,tamaulipas,,26.416667,-99.15,no,High(79),,"26.416667,-99.15,MIER|Unavailable|Unavailable|High(79),26.430553,-99.152768,MIER|Unavailable|Unavailable|High(79)",bfab57e8-8beb-4eb1-90df-b25bc370082b
"bay city, 18 mi e",united states,texas,,28.982426,-95.670625,no,High(84),,"28.982426,-95.670625,Distance East of BAY CITY|TX:ppl:21369@PPL@18@90|Unavailable|High(84)",6c521a03-c53e-4240-8ef3-85762c1cabed
masatero,peru,huanuco,,-9.581477,-75.188565,yes,,,,bc2c19c7-f4ec-4c8e-8d72-2eee591ab29d
"east of paraguay river, central east part of paraguay in parana drainage country",paraguay,,,-22.993333,-57.996389,no,Low(38),,"-22.993333,-57.996389,PARAGUAY|Unavailable|Unavailable|Low(38),-25.533333,-57.466667,CENTRAL|Unavailable|Unavailable|Low(37)",1a70c1fc-983a-4f8b-bc65-07ebdbd301a8
pucallpa,peru,ucayali,coronel portillo,-8.385512,-74.539073,no,High(83),,"-8.385512,-74.539073,PUCALLPA|Unavailable|Unavailable|High(83)",b7255a90-ce56-4a7e-ba4e-67a0fea4001c
manzanillo,mexico,colima,,19.052714,-104.310375,no,High(85),,"19.052714,-104.310375,MANZANILLO|Unavailable|Unavailable|High(85),19.049969,-104.315561,MANZANILLO|Unavailable|Unavailable|High(85),19.116667,-104.333333,MANZANILLO|Unavailable|Unavailable|High(85)",635c2728-8492-4a70-a651-e9b92dda32e8
teaba,mexico,tabasco,,17.555969,-92.966332,yes,,,,8ae0c05f-e358-4de2-8b13-c830852289f0
perez,mexico,veracruz,,20.7,-99.85,no,High(80),,"20.7,-99.85,PEREZ|Unavailable|Unavailable|High(80),28.35,-100.416667,PEREZ|Unavailable|Unavailable|High(80),32.136643,-115.184069,PEREZ|Unavailable|Unavailable|High(80),25.683333,-106.366667,PEREZ|Unavailable|Unavailable|High(80),19.333333,-97.766667,PEREZ|Unavailable|Unavailable|High(80),28,-100,PEREZ|Unavailable|Unavailable|High(80),27.949785,-101.242101,PEREZ|Unavailable|Unavailable|High(80),32.486238,-115.031213,PEREZ|Unavailable|Unavailable|High(80),14.629444,-92.222222,PEREZ|Unavailable|Unavailable|High(80),26.25,-99.516667,PEREZ|Unavailable|Unavailable|High(80),15.766667,-96.466667,PEREZ|Unavailable|Unavailable|High(80)",5c8b7dc7-2d3f-4661-8c34-d9c47d98a467
"camoa, rio mayo",mexico,sonora,,26.735126,-109.800062,no,Low(38),,"26.735126,-109.800062,RIO MAYO|Unavailable|Unavailable|Low(38),27.224631,-109.259601,CAMOA|Unavailable|Unavailable|Low(35)",d9c36568-6ef7-43c0-8212-d2be504beae8
buena vista,mexico,veracruz,,19.474009,-97.060149,no,High(86),,"19.474009,-97.060149,BUENA VISTA|Unavailable|Unavailable|High(86),19.949359,-96.971698,BUENA VISTA|Unavailable|Unavailable|High(86),19.403623,-96.558504,BUENA VISTA|Unavailable|Unavailable|High(86),21.696668,-98.470275,BUENA VISTA|Unavailable|Unavailable|High(86),18.226462,-94.931812,BUENA VISTA|Unavailable|Unavailable|High(86),18.883333,-97.036111,BUENA VISTA|Unavailable|Unavailable|High(86),17.783333,-95.233333,BUENA VISTA|Unavailable|Unavailable|High(86)",e81b170c-2a3d-4f57-ace9-6ab175fc0a64
soto la marina,mexico,tamaulipas,,23.769874,-98.205158,no,High(89),,"23.769874,-98.205158,SOTO LA MARINA|Unavailable|Unavailable|High(89)",fbc52334-51b9-46e7-89a8-a07d27c73a53
raymondsville,united states,texas,,33.878154,-98.39644,no,Low(24),,"33.878154,-98.39644,RAYMOND|Unavailable|Unavailable|Low(24)",5995993d-7c6f-4ac1-8eaa-82e18dff7434
perez,mexico,veracruz,,20.7,-99.85,no,High(80),,"20.7,-99.85,PEREZ|Unavailable|Unavailable|High(80),28.35,-100.416667,PEREZ|Unavailable|Unavailable|High(80),32.136643,-115.184069,PEREZ|Unavailable|Unavailable|High(80),25.683333,-106.366667,PEREZ|Unavailable|Unavailable|High(80),19.333333,-97.766667,PEREZ|Unavailable|Unavailable|High(80),28,-100,PEREZ|Unavailable|Unavailable|High(80),27.949785,-101.242101,PEREZ|Unavailable|Unavailable|High(80),32.486238,-115.031213,PEREZ|Unavailable|Unavailable|High(80),14.629444,-92.222222,PEREZ|Unavailable|Unavailable|High(80),26.25,-99.516667,PEREZ|Unavailable|Unavailable|High(80),15.766667,-96.466667,PEREZ|Unavailable|Unavailable|High(80)",677515ad-8834-4c24-8c04-ae9b45b972bf
acapulco,mexico,guerrero,,16.856933,-99.901496,no,High(83),,"16.856933,-99.901496,ACAPULCO|Unavailable|Unavailable|High(83)",91bee87c-f07b-4ce4-849c-8d63719eaced
la esperanza,nicaragua,rio san juan,,13.311901,-86.668605,no,High(87),,"13.311901,-86.668605,LA ESPERANZA|Unavailable|Unavailable|High(87),12.988361,-86.846368,LA ESPERANZA|Unavailable|Unavailable|High(87),13.236552,-85.884922,LA ESPERANZA|Unavailable|Unavailable|High(87),13.894032,-86.081428,LA ESPERANZA|Unavailable|Unavailable|High(87),12.694452,-87.189453,LA ESPERANZA|Unavailable|Unavailable|High(87),12.289217,-86.589581,LA ESPERANZA|Unavailable|Unavailable|High(87),11.516286,-86.03881,LA ESPERANZA|Unavailable|Unavailable|High(87),12.130256,-85.871526,LA ESPERANZA|Unavailable|Unavailable|High(87),12.567265,-85.537698,LA ESPERANZA|Unavailable|Unavailable|High(87),12.816667,-85.75,LA ESPERANZA|Unavailable|Unavailable|High(87),12.197849,-84.283016,LA ESPERANZA|Unavailable|Unavailable|High(87),11.183333,-85.783333,LA ESPERANZA|Unavailable|Unavailable|High(87),11.859007,-85.986439,LA ESPERANZA|Unavailable|Unavailable|High(87),11.317115,-85.904898,LA ESPERANZA|Unavailable|Unavailable|High(87),14.661977,-84.400927,LA ESPERANZA|Unavailable|Unavailable|High(87),13.236552,-85.884922,ESPERANZA|Unavailable|Unavailable|Low(39),12.694452,-87.189453,ESPERANZA|Unavailable|Unavailable|Low(39),13.311901,-86.668605,ESPERANZA|Unavailable|Unavailable|Low(39),13.894032,-86.081428,ESPERANZA|Unavailable|Unavailable|Low(39)",3a7e865c-9a11-4694-a2eb-836c43ec1262
near caguazu,paraguay,,,-25.456626,-56.067719,yes,,,,81219633-3b01-40f0-9a3b-31d8def4d003
medina,colombia,,,4.5,-73.333333,no,High(81),,"4.5,-73.333333,MEDINA|Unavailable|Unavailable|High(81),4.483333,-73.333333,MEDINA|Unavailable|Unavailable|High(81),4.510053,-73.349816,MEDINA|Unavailable|Unavailable|High(81)",905c5e2d-9c0a-4bc8-b047-addb3750dbdf
coyuca,mexico,guerrero,,18.325525,-100.69843,no,High(81),,"18.325525,-100.69843,COYUCA|Unavailable|Unavailable|High(81),17.009178,-100.08748,COYUCA|Unavailable|Unavailable|High(81)",3797aa97-0324-4a3c-8207-6a0f91bf854f
"charco del toro, rio maje",panama,panama,,8.670556,-78.579444,no,Low(38),,"8.670556,-78.579444,RIO MAJE|Unavailable|Unavailable|Low(38),9.1,-78.75,RIO MAJE|Unavailable|Unavailable|Low(38),8.666667,-78.583333,MAJE|Unavailable|Unavailable|Low(34),9.166667,-78.816667,MAJE|Unavailable|Unavailable|Low(34),7.55,-80.183333,EL TORO|Unavailable|Unavailable|Low(24),7.75,-80.866667,EL TORO|Unavailable|Unavailable|Low(24)",3afb6333-ef86-4331-8844-e4f9cd751492
"angleton, 17 mi nw",united states,texas,,29.343798,-95.631771,no,High(84),,"29.343798,-95.631771,Distance NorthWest of ANGLETON|TX:ppl:21316@PPL@17@315|Unavailable|High(84)",f63c493d-8e44-4fd0-98c6-ebdeca978276
catemaco,mexico,veracruz,,18.421308,-95.113984,no,High(83),,"18.421308,-95.113984,CATEMACO|Unavailable|Unavailable|High(83)",1711623c-52ff-4cf3-a63b-98515adbf18d
coyuca,mexico,guerrero,,18.325525,-100.69843,no,High(81),,"18.325525,-100.69843,COYUCA|Unavailable|Unavailable|High(81),17.009178,-100.08748,COYUCA|Unavailable|Unavailable|High(81)",a5db328f-1834-4f89-bea5-8f09e9241796
coyuca,mexico,guerrero,,18.325525,-100.69843,no,High(81),,"18.325525,-100.69843,COYUCA|Unavailable|Unavailable|High(81),17.009178,-100.08748,COYUCA|Unavailable|Unavailable|High(81)",e6439e2b-6f75-4589-9da9-cf9d9413c327
acapulco,mexico,guerrero,,16.856933,-99.901496,no,High(83),,"16.856933,-99.901496,ACAPULCO|Unavailable|Unavailable|High(83)",b73b1cdc-166f-4438-8a57-d5bf9406463d
catemaco,mexico,veracruz,,18.421308,-95.113984,no,High(83),,"18.421308,-95.113984,CATEMACO|Unavailable|Unavailable|High(83)",d0d950ff-9269-4489-aab2-c0698f5ef70e
pufra,ecuador,,,,,no,,,,f0a104c3-d332-4ba0-8720-18ea6124033d
quito,ecuador,,,-0.194568,-78.493005,no,High(80),,"-0.194568,-78.493005,QUITO|Unavailable|Unavailable|High(80)",0635e07b-0b30-45f1-9a14-a2289b4627db
perez,mexico,veracruz,,20.7,-99.85,no,High(80),,"20.7,-99.85,PEREZ|Unavailable|Unavailable|High(80),28.35,-100.416667,PEREZ|Unavailable|Unavailable|High(80),32.136643,-115.184069,PEREZ|Unavailable|Unavailable|High(80),25.683333,-106.366667,PEREZ|Unavailable|Unavailable|High(80),19.333333,-97.766667,PEREZ|Unavailable|Unavailable|High(80),28,-100,PEREZ|Unavailable|Unavailable|High(80),27.949785,-101.242101,PEREZ|Unavailable|Unavailable|High(80),32.486238,-115.031213,PEREZ|Unavailable|Unavailable|High(80),14.629444,-92.222222,PEREZ|Unavailable|Unavailable|High(80),26.25,-99.516667,PEREZ|Unavailable|Unavailable|High(80),15.766667,-96.466667,PEREZ|Unavailable|Unavailable|High(80)",bb858448-45f1-4a70-a77c-9015fdfcb825
soto la marina,mexico,tamaulipas,,23.769874,-98.205158,no,High(89),,"23.769874,-98.205158,SOTO LA MARINA|Unavailable|Unavailable|High(89)",b44881dc-a78c-4548-95c6-13b11ec57d99
puerto angel,mexico,oaxaca,,15.667309,-96.491575,no,High(87),,"15.667309,-96.491575,PUERTO ANGEL|Unavailable|Unavailable|High(87)",039b4c3f-5924-4141-b676-158de512078c
huilotepec,mexico,oaxaca,,16.245267,-95.150806,no,High(85),,"16.245267,-95.150806,HUILOTEPEC|Unavailable|Unavailable|High(85)",065dfdc1-93bd-4aa3-bd12-092533c88cbe
salud,panama,colon,,9.208056,-80.130278,no,High(80),,"9.208056,-80.130278,SALUD|Unavailable|Unavailable|High(80)",096a1b13-cbde-42fb-9adb-e71e7edb63c0
tonala,mexico,chiapas/vera cruz,,23.316667,-104,no,High(81),,"23.316667,-104,TONALA|Unavailable|Unavailable|High(81),20.624447,-103.234232,TONALA|Unavailable|Unavailable|High(81),16.088696,-93.755878,TONALA|Unavailable|Unavailable|High(81),18.207322,-94.143156,TONALA|Unavailable|Unavailable|High(81),16.08682,-93.759338,TONALA|Unavailable|Unavailable|High(81),22.566667,-103.733333,TONALA|Unavailable|Unavailable|High(81),17.866667,-99.05,TONALA|Unavailable|Unavailable|High(81),17.716667,-97.966667,TONALA|Unavailable|Unavailable|High(81),17.866667,-98.333333,TONALA|Unavailable|Unavailable|High(81)",a084e2e2-e1ef-471d-8fe1-facfb76ddef5
tonala,mexico,chiapas/vera cruz,,23.316667,-104,no,High(81),,"23.316667,-104,TONALA|Unavailable|Unavailable|High(81),20.624447,-103.234232,TONALA|Unavailable|Unavailable|High(81),16.088696,-93.755878,TONALA|Unavailable|Unavailable|High(81),18.207322,-94.143156,TONALA|Unavailable|Unavailable|High(81),16.08682,-93.759338,TONALA|Unavailable|Unavailable|High(81),22.566667,-103.733333,TONALA|Unavailable|Unavailable|High(81),17.866667,-99.05,TONALA|Unavailable|Unavailable|High(81),17.716667,-97.966667,TONALA|Unavailable|Unavailable|High(81),17.866667,-98.333333,TONALA|Unavailable|Unavailable|High(81)",c6941c36-fe5e-4534-bad9-59b800c6e687
"canal zone, gamboa",panama,,,9.116667,-79.7,no,Low(36),,"9.116667,-79.7,GAMBOA|Unavailable|Unavailable|Low(36),9.116667,-79.716667,GAMBOA|Unavailable|Unavailable|Low(36)",32dffca3-fbc3-4a01-be0e-9e04f4bbf89b
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",55b0c8f3-e675-4cfa-b438-3cd6b768dca6
s of cerro leon,paraguay,,,-20.383333,-60.316667,no,Low(40),,"-20.383333,-60.316667,CERRO LEON|Unavailable|Unavailable|Low(40),-25.55,-57.183333,CERRO LEON|Unavailable|Unavailable|Low(40),-25.566667,-57.183333,CERRO LEON|Unavailable|Unavailable|Low(40)",05d03460-e3d6-4de3-9b2b-f1c72a1ecf48
santa ana,peru,cusco,,-12.866667,-72.716667,no,High(84),,"-12.866667,-72.716667,SANTA ANA|Unavailable|Unavailable|High(84),-14.639075,-71.609442,SANTA ANA|Unavailable|Unavailable|High(84)",fa0dc96b-31f6-4922-aca6-7bbf14eb0bd9
januaria,brazil,,,-15.488664,-44.35988,no,High(83),,"-15.488664,-44.35988,JANUARIA|Unavailable|Unavailable|High(83),-15.477762,-44.388633,JANUARIA|Unavailable|Unavailable|High(83)",12d67a4e-c278-4203-afc5-b9c57cc21cf4
tonala,mexico,chiapas/vera cruz,,23.316667,-104,no,High(81),,"23.316667,-104,TONALA|Unavailable|Unavailable|High(81),20.624447,-103.234232,TONALA|Unavailable|Unavailable|High(81),16.088696,-93.755878,TONALA|Unavailable|Unavailable|High(81),18.207322,-94.143156,TONALA|Unavailable|Unavailable|High(81),16.08682,-93.759338,TONALA|Unavailable|Unavailable|High(81),22.566667,-103.733333,TONALA|Unavailable|Unavailable|High(81),17.866667,-99.05,TONALA|Unavailable|Unavailable|High(81),17.716667,-97.966667,TONALA|Unavailable|Unavailable|High(81),17.866667,-98.333333,TONALA|Unavailable|Unavailable|High(81)",7314bcb2-4da1-4734-a271-f7e72e067d80
"canal zone, near gamboa",panama,,,9.116667,-79.7,no,Medium(51),,"9.116667,-79.7,Near GAMBOA|Unavailable|Unavailable|Medium(51),9.116667,-79.716667,Near GAMBOA|Unavailable|Unavailable|Medium(51)",4bf33459-4735-4c47-bb2f-f599e06628cd
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",2c0e6285-9d66-4720-87f5-3b04e5a9dd4f
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",40f91f0f-609c-4151-bc35-618888f0d716
boquete [verbatim elevation:4000],panama,,,8.4,-81.3,no,Low(37),,"8.4,-81.3,BOQUETE|Unavailable|Unavailable|Low(37),9.166667,-82.266667,BOQUETE|Unavailable|Unavailable|Low(37),7.871667,-81.451389,BOQUETE|Unavailable|Unavailable|Low(37),8.8,-82.433333,BOQUETE|Unavailable|Unavailable|Low(37),8.783333,-82.433333,BOQUETE|Unavailable|Unavailable|Low(37)",8484d1d7-d52d-4d7c-9137-dfc4031e2bc7
tonala,mexico,chiapas/vera cruz,,23.316667,-104,no,High(81),,"23.316667,-104,TONALA|Unavailable|Unavailable|High(81),20.624447,-103.234232,TONALA|Unavailable|Unavailable|High(81),16.088696,-93.755878,TONALA|Unavailable|Unavailable|High(81),18.207322,-94.143156,TONALA|Unavailable|Unavailable|High(81),16.08682,-93.759338,TONALA|Unavailable|Unavailable|High(81),22.566667,-103.733333,TONALA|Unavailable|Unavailable|High(81),17.866667,-99.05,TONALA|Unavailable|Unavailable|High(81),17.716667,-97.966667,TONALA|Unavailable|Unavailable|High(81),17.866667,-98.333333,TONALA|Unavailable|Unavailable|High(81)",f2d0bead-9180-46d3-ade0-43d291cbfe64
kuitaro river,guyana,,,,,no,,,,8239246a-b441-4baa-8e22-fc9cc50d375d
limoncocha,ecuador,napo,,-0.410681,-76.623776,no,High(85),,"-0.410681,-76.623776,LIMONCOCHA|Unavailable|Unavailable|High(85)",ca31dd38-022d-4fe3-8aea-8184696560b3
"61 mi se pucallpa, 500 ft",peru,loreto,,-4.091282,-72.293764,no,High(83),,"-4.091282,-72.293764,Distance SouthEast of PUCALLPA|Unavailable|Unavailable|High(83)",a890ca95-7116-42e7-bef9-b66a41b99cc0
sarare,colombia,,,,,no,,,,99918ace-5445-45ee-af5d-fafe5b810fcf
tonala,mexico,chiapas/vera cruz,,16.150806,-93.747322,yes,High(81),,"23.316667,-104,TONALA|Unavailable|Unavailable|High(81),20.624447,-103.234232,TONALA|Unavailable|Unavailable|High(81),16.088696,-93.755878,TONALA|Unavailable|Unavailable|High(81),18.207322,-94.143156,TONALA|Unavailable|Unavailable|High(81),16.08682,-93.759338,TONALA|Unavailable|Unavailable|High(81),22.566667,-103.733333,TONALA|Unavailable|Unavailable|High(81),17.866667,-99.05,TONALA|Unavailable|Unavailable|High(81),17.716667,-97.966667,TONALA|Unavailable|Unavailable|High(81),17.866667,-98.333333,TONALA|Unavailable|Unavailable|High(81)",49d5cce0-8905-4c62-b011-c9bb3d92c8aa
sarare,colombia,,,,,no,,,,4008e6cc-1d57-49eb-b885-c2cd2594e9f2
laguna atascosa national wildlife refuge,united states,texas,cameron,26.301521,-97.389856,no,High(100),,"26.301521,-97.389856,LAGUNA ATASCOSA NATIONAL WILDLIFE REFUGE|TX:fedland:1878@PARK|Unavailable|High(100),26.236704,-97.388995,LAGUNA ATASCOSA|Unavailable|Unavailable|Low(45)",7dcae022-514d-46b7-9bb9-585bde102e96
