locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
jarvis creek delta,united states,alaska,,64.026111,-145.749444,no,Low(42),,"64.026111,-145.749444,JARVIS CREEK|Unavailable|Unavailable|Low(42),65.522778,-167.625,JARVIS CREEK|Unavailable|Unavailable|Low(42),0,0,JARVIS CREEK|Unavailable|Unavailable|Low(42),59.447778,-136.365556,JARVIS CREEK|Unavailable|Unavailable|Low(42)",aef11f25-029f-4527-b293-d41e0f22b7ab
long river,united states,alaska,,58.198889,-133.628889,no,High(85),,"58.198889,-133.628889,LONG RIVER|Unavailable|Unavailable|High(85),0,0,RIVER|Unavailable|Unavailable|Low(35),64.403611,-155.497222,LONG|Unavailable|Unavailable|Low(34)",aef45100-cc6b-4feb-b4fb-4e7fed8b79ea
"mouth of sheenyeck r. at porcupine r., 45 mi nne fort yukon",united states,alaska,yukon-koyukuk,67.163426,-144.649017,no,High(85),,"67.163426,-144.649017,Distance NNE of FORT YUKON|Unavailable|Unavailable|High(85),59.421389,-136.236944,At PORCUPINE|Unavailable|Unavailable|Medium(54)",afbf8e9d-d13d-4d22-88df-46a7925bb6cd
artillery lake,canada,northwest territories,south slave,63.133333,-107.75,no,High(89),,"63.133333,-107.75,ARTILLERY LAKE|Unavailable|Unavailable|High(89)",b19e551c-571e-4036-b560-a585132777a1
saint shotts,canada,newfoundland and labrador,,46.633333,-53.6,no,High(87),,"46.633333,-53.6,SAINT SHOTTS|Unavailable|Unavailable|High(87)",b1a8b090-b9f8-4e91-9033-2c06fe75a926
big falls,canada,newfoundland and labrador,,47.095278,-54.058333,no,High(84),,"47.095278,-54.058333,BIG FALLS|Unavailable|Unavailable|High(84),48.535278,-54.166667,BIG FALLS|Unavailable|Unavailable|High(84),49.346667,-57.171389,BIG FALLS|Unavailable|Unavailable|High(84)",b20f3539-baba-4c45-9981-fa8488dc1e7f
toklat river,united states,alaska,,64.454167,-150.311944,no,High(87),,"64.454167,-150.311944,TOKLAT RIVER|Unavailable|Unavailable|High(87),0,0,At RIVER|Unavailable|Unavailable|Medium(50),64.471111,-150.325833,TOKLAT|Unavailable|Unavailable|Low(36),63.52407,-150.049621,TOKLAT|Unavailable|Unavailable|Low(36)",b2ad0b32-6c85-4450-b539-0dca98550672
twenty mile meadows,united states,washington,okanogan,46.777045,-123.040414,no,Low(37),,"46.777045,-123.040414,MEADOWS|Unavailable|Unavailable|Low(37)",b326ebf1-3d8f-4476-ac74-34b190281796
tazlina lake,united states,alaska,,61.873809,-146.454509,no,High(87),,"61.873809,-146.454509,TAZLINA LAKE|Unavailable|Unavailable|High(87),62.05887,-145.428421,TAZLINA|Unavailable|Unavailable|Low(37)",b3e014e7-8bef-4398-97f4-6c33f2f857c2
"codroy valley, cold brook",canada,newfoundland and labrador,,48.594167,-58.564722,no,Low(40),,"48.594167,-58.564722,COLD BROOK|Unavailable|Unavailable|Low(40),48.601667,-58.531944,COLD BROOK|Unavailable|Unavailable|Low(40),47.881111,-59.391667,CODROY|Unavailable|Unavailable|Low(36),54.389444,-57.940833,BROOK|Unavailable|Unavailable|Low(35),47.588056,-55.591389,OLD BROOK|Unavailable|Unavailable|Low(26)",b42792a4-c8a4-43cf-8150-ff1528d0cefc
"midway lake, 20 mi e of tok",united states,alaska,,63.335218,-142.342077,no,High(78),,"63.335218,-142.342077,Distance East of TOK|Unavailable|Unavailable|High(78),63.2199,-142.281866,MIDWAY LAKE|Unavailable|Unavailable|Low(41)",b779e091-9657-4ead-a01d-41d7ab15e6ee
big l.  williams l.,canada,british columbia,cariboo,43.112778,-81.666944,no,Low(38),,"43.112778,-81.666944,WILLIAMS|Unavailable|Unavailable|Low(38),43.133333,-81.65,WILLIAMS|Unavailable|Unavailable|Low(38),47.438611,-52.766944,WILLIAMS|Unavailable|Unavailable|Low(38),69.366667,-123.933333,BIG|Unavailable|Unavailable|Low(33),46.883333,-77.9,BIG|Unavailable|Unavailable|Low(33),59.1,-110.416667,BIG|Unavailable|Unavailable|Low(33),51.2,-96.45,BIG|Unavailable|Unavailable|Low(33),58.8,-110.733333,BIG|Unavailable|Unavailable|Low(33)",b8687241-462a-4ba7-afd6-2dab37512e7d
"mount mckinley, glacier creek",united states,alaska,,61.4585,-143.402344,no,Medium(58),,"61.4585,-143.402344,(g1)Glacier Creek|Unavailable|Unavailable|Medium(58),63.069346,-151.00605,MOUNT MCKINLEY|Unavailable|Unavailable|Low(44),61.788889,-147.803333,GLACIER CREEK|Unavailable|Unavailable|Low(43),61.335,-145.544722,GLACIER CREEK|Unavailable|Unavailable|Low(43),65.057778,-165.731667,GLACIER CREEK|Unavailable|Unavailable|Low(43),64.045,-147.605,GLACIER CREEK|Unavailable|Unavailable|Low(43),65.120833,-154.703333,GLACIER CREEK|Unavailable|Unavailable|Low(43),65.107222,-147.740833,GLACIER CREEK|Unavailable|Unavailable|Low(43),65.8125,-146.654444,GLACIER CREEK|Unavailable|Unavailable|Low(43),65.468056,-164.857778,GLACIER CREEK|Unavailable|Unavailable|Low(43),60.106389,-150.622778,GLACIER CREEK|Unavailable|Unavailable|Low(43),67.3375,-149.405556,GLACIER CREEK|Unavailable|Unavailable|Low(43),65.1025,-147.587778,GLACIER CREEK|Unavailable|Unavailable|Low(43),66.961389,-156.743611,GLACIER CREEK|Unavailable|Unavailable|Low(43),64.468611,-144.676944,GLACIER CREEK|Unavailable|Unavailable|Low(43),65.780278,-154.902222,GLACIER CREEK|Unavailable|Unavailable|Low(43),62.284722,-158.242222,GLACIER CREEK|Unavailable|Unavailable|Low(43),67.602778,-147.535833,GLACIER CREEK|Unavailable|Unavailable|Low(43),62.921389,-157.877778,GLACIER CREEK|Unavailable|Unavailable|Low(43),62.134444,-141.920278,GLACIER CREEK|Unavailable|Unavailable|Low(43),63.719167,-160.825833,GLACIER CREEK|Unavailable|Unavailable|Low(43),63.413333,-150.405833,GLACIER CREEK|Unavailable|Unavailable|Low(43),61.4575,-142.411944,GLACIER CREEK|Unavailable|Unavailable|Low(43),61.216944,-146.318611,GLACIER CREEK|Unavailable|Unavailable|Low(43),62.065,-152.655833,GLACIER CREEK|Unavailable|Unavailable|Low(43),61.823889,-149.185,GLACIER CREEK|Unavailable|Unavailable|Low(43),64.769722,-148.5925,GLACIER CREEK|Unavailable|Unavailable|Low(43),64.713056,-155.471111,GLACIER CREEK|Unavailable|Unavailable|Low(43),60.765278,-154.608333,GLACIER CREEK|Unavailable|Unavailable|Low(43),64.875,-163.305833,GLACIER CREEK|Unavailable|Unavailable|Low(43),64.151944,-155.344722,GLACIER CREEK|Unavailable|Unavailable|Low(43),63.723333,-150.973611,GLACIER CREEK|Unavailable|Unavailable|Low(43),64.598333,-165.459444,GLACIER CREEK|Unavailable|Unavailable|Low(43),64.418611,-149.124167,GLACIER CREEK|Unavailable|Unavailable|Low(43)",b914854b-2751-4292-aed8-2439ae602a8d
indian pass lake,united states,alaska,,62.823006,-143.945802,no,High(91),,"62.823006,-143.945802,INDIAN PASS LAKE|Unavailable|Unavailable|High(91),62.833056,-143.904444,INDIAN PASS|Unavailable|Unavailable|Low(41),63.176328,-147.139766,PASS LAKE|Unavailable|Unavailable|Low(39),60.987222,-149.513611,INDIAN|Unavailable|Unavailable|Low(36)",ba618596-2190-4dde-bfd9-c76ef602a689
rocky mountain house,canada,alberta,,52.366667,-114.916667,no,High(96),,"52.366667,-114.916667,ROCKY MOUNTAIN HOUSE|CAN:muni:880@PPL|Unavailable|High(96),51.966667,-114.33333,MOUNTAIN HOUSE|Unavailable|Unavailable|Low(44)",bcff252a-a784-4036-a89d-b2eb50de2b97
mount stephen,canada,alberta,,44.746667,-79.581389,no,High(88),,"44.746667,-79.581389,MOUNT STEPHEN|Unavailable|Unavailable|High(88),51.399166,-116.436389,MOUNT STEPHEN|Unavailable|Unavailable|High(88),43.316667,-81.516667,STEPHEN|Unavailable|Unavailable|Low(37),51.45,-116.3,STEPHEN|Unavailable|Unavailable|Low(37),43.301111,-81.631667,STEPHEN|Unavailable|Unavailable|Low(37)",bd50babe-2cc6-4241-93a0-cc723e8f4b80
near strelna,united states,alaska,,61.511389,-144.068889,no,Medium(52),,"61.511389,-144.068889,Near STRELNA|Unavailable|Unavailable|Medium(52)",be672027-f2e1-4ef1-8380-7d1bd1ec0bf8
blind river.,canada,ontario,algoma,46.183333,-82.95,no,High(87),,"46.183333,-82.95,BLIND RIVER|CAN:muni:2821@PPL|Unavailable|High(87)",bf409133-fd3b-42af-b6d4-870716e6d745
horseshoe l.  chilcotin,canada,british columbia,cariboo,48.933333,-123.7,no,Low(39),,"48.933333,-123.7,HORSESHOE|Unavailable|Unavailable|Low(39)",bf440a44-2f59-4ca5-adda-544cc127d43f
yellowstone national park,united states,wyoming,,44.596445,-110.547196,no,High(100),,"44.596445,-110.547196,YELLOWSTONE NATIONAL PARK|Unavailable|Unavailable|High(100)",bfc7afda-5d69-4330-b482-8799258e9ab9
willow,united states,alaska,,61.747222,-150.0375,no,High(82),,"61.747222,-150.0375,WILLOW|AK:ppl:835@PPL|Unavailable|High(82)",c062512c-9e5c-4c14-aa0d-2d8a97c915c8
british properties  west vancouver; 2.4 km from tidewater,canada,british columbia,,49.35,-123.13333,no,Low(48),,"49.35,-123.13333,BRITISH PROPERTIES|Unavailable|Unavailable|Low(48),49.366667,-123.16667,WEST VANCOUVER|Unavailable|Unavailable|Low(44),49.25,-123.133333,VANCOUVER|CAN:muni:444@PPL|Unavailable|Low(40),59.416667,-133.916667,WEST|Unavailable|Unavailable|Low(34)",c0ee1a0c-4fea-4697-9f43-16f113f2ba13
standard,united states,alaska,,64.780833,-148.529722,no,High(83),,"64.780833,-148.529722,STANDARD|Unavailable|Unavailable|High(83)",c1364eee-e6aa-4f88-a9c4-3a47d27bc676
hoback canyon,united states,wyoming,,43.320484,-110.729644,no,High(88),,"43.320484,-110.729644,HOBACK CANYON|Unavailable|Unavailable|High(88),43.281871,-110.783812,HOBACK|WY:ppl:25037@PPL|Unavailable|Low(37),41.267187,-106.74587,CANYON|Unavailable|Unavailable|Low(36)",c148b4f4-0761-41b4-8ae8-becfb9f0f11a
"summit creek, brooks range",united states,alaska,,60.818889,-154.41,no,Low(42),,"60.818889,-154.41,SUMMIT CREEK|Unavailable|Unavailable|Low(42),64.747778,-164.990556,SUMMIT CREEK|Unavailable|Unavailable|Low(42),60.705833,-155.218056,SUMMIT CREEK|Unavailable|Unavailable|Low(42),62.340278,-151.155556,SUMMIT CREEK|Unavailable|Unavailable|Low(42),64.371111,-144.092778,SUMMIT CREEK|Unavailable|Unavailable|Low(42),60.318611,-149.798333,SUMMIT CREEK|Unavailable|Unavailable|Low(42),68.2,-152.25,BROOKS RANGE|Unavailable|Unavailable|Low(42),65.6,-164.416667,SUMMIT CREEK|Unavailable|Unavailable|Low(42),60.595556,-149.546111,SUMMIT CREEK|Unavailable|Unavailable|Low(42),59.338056,-136.076389,SUMMIT CREEK|Unavailable|Unavailable|Low(42),64.5,-143.5,SUMMIT|Unavailable|Unavailable|Low(36),64.575833,-165.356667,SUMMIT|Unavailable|Unavailable|Low(36),63.331389,-149.122222,SUMMIT|Unavailable|Unavailable|Low(36)",c1ad6284-368c-42bf-bfc1-4f9c9ed69429
fox lake,united states,alaska,,60.287403,-150.943816,no,High(84),,"60.287403,-150.943816,FOX LAKE|AK:water:17135@LAKE|Unavailable|High(84),66.31976,-148.066347,FOX LAKE|Unavailable|Unavailable|High(83),64.520464,-164.965158,FOX LAKE|Unavailable|Unavailable|High(83),64.958056,-147.618333,FOX|AK:ppl:596@PPL|Unavailable|Low(34)",c1dc91dc-dc10-40e9-8b84-eb1d86e84045
red deer river,canada,alberta,,50.916667,-109.883333,no,High(89),,"50.916667,-109.883333,RED DEER RIVER|Unavailable|Unavailable|High(89),52.266667,-113.8,RED DEER|CAN:muni:911@PPL|Unavailable|Low(39),54.882222,-112.168611,RED DEER|Unavailable|Unavailable|Low(38),57.166667,-111.633333,RED|Unavailable|Unavailable|Low(33),58.4,-114.766667,RED|Unavailable|Unavailable|Low(33)",c2ffb475-0acf-4dda-b102-2fd786733571
"peace river, 3 mi s of big island",canada,alberta,,54.790519,-111.976389,no,High(85),,"54.790519,-111.976389,Distance South of BIG ISLAND|Unavailable|Unavailable|High(85),58.623323,-113.766667,Distance South of BIG ISLAND|Unavailable|Unavailable|High(85),59.05666,-110.416667,Distance South of BIG|Unavailable|Unavailable|High(78),58.756658,-110.733333,Distance South of BIG|Unavailable|Unavailable|High(78),56.233333,-117.283333,PEACE RIVER|CAN:muni:1219@PPL|Unavailable|Low(42),53.573288,-114.75,Distance South of %ISLAND%|Unavailable|Unavailable|Medium(39)",c3c667b4-5f85-42ff-8d8d-b73e43864d48
athabasca falls,canada,alberta,census division 15,52.664444,-117.883333,no,High(90),,"52.664444,-117.883333,ATHABASCA FALLS|Unavailable|Unavailable|High(90),54.716667,-113.266667,ATHABASCA|CAN:muni:1418@PPL|Unavailable|Low(40)",c41aed62-2528-4f84-ac0a-9543804d674a
lignite,united states,alaska,,63.909444,-149.018333,no,High(82),,"63.909444,-149.018333,LIGNITE|Unavailable|Unavailable|High(82)",c433ed26-4981-4d19-9016-47cb0539be74
2 mi e gulkana,united states,alaska,,62.271375,-145.320153,no,High(82),,"62.271375,-145.320153,Distance East of GULKANA|Unavailable|Unavailable|High(82)",c4b16690-7813-4296-9f1a-6e821e508290
5 mi south of ferry,united states,alaska,,63.944485,-149.116667,no,High(81),,"63.944485,-149.116667,Distance South of FERRY|AK:ppl:590@PPL@5@180|Unavailable|High(81),63.855595,-149.130278,Distance South of FERRY|Unavailable|Unavailable|High(80)",c52f8800-0c3e-429e-9140-dba7b1a11db1
trout lake twp.,united states,michigan,mackinac county,46.554671,-88.186004,no,Low(41),,"46.554671,-88.186004,TROUT LAKE|MI:water:104780@LAKE|Unavailable|Low(41),46.29755,-87.738067,TROUT LAKE|MI:water:104651@LAKE|Unavailable|Low(41),46.858933,-87.89487,TROUT LAKE|MI:water:104843@LAKE|Unavailable|Low(41),46.714796,-88.032088,TROUT LAKE|MI:water:104832@LAKE|Unavailable|Low(41),44.134669,-84.630837,TROUT LAKE|MI:water:69943@LAKE|Unavailable|Low(41),42.960771,-83.256935,TROUT LAKE|MI:water:72529@LAKE|Unavailable|Low(41),44.655871,-83.695296,TROUT LAKE|MI:water:100634@LAKE|Unavailable|Low(41),44.136321,-84.565388,TROUT LAKE|MI:water:69949@LAKE|Unavailable|Low(41),44.442372,-83.948328,TROUT LAKE|MI:water:72975@LAKE|Unavailable|Low(41),46.150351,-86.288944,TROUT LAKE|MI:water:105384@LAKE|Unavailable|Low(41),46.227445,-86.858741,TROUT LAKE|Unavailable|Unavailable|Low(40),44.504688,-84.08505,TROUT LAKE|Unavailable|Unavailable|Low(40),46.193623,-85.01896,TROUT LAKE|Unavailable|Unavailable|Low(40),46.183295,-85.040837,TROUT LAKE|Unavailable|Unavailable|Low(40),43.560852,-85.809499,TROUT LAKE|Unavailable|Unavailable|Low(40),46.654953,-85.672102,TROUT LAKE|Unavailable|Unavailable|Low(40),43.851968,-85.005307,LAKE|Unavailable|Unavailable|Low(34)",c5d03d00-dd83-416a-b7e6-96b514e824b7
college,united states,alaska,,64.856944,-147.802778,no,High(83),,"64.856944,-147.802778,COLLEGE|AK:ppl:555@PPL|Unavailable|High(83)",c6c47e8b-6d36-4e1e-8cf6-9eea1630a633
milan,united states,new hampshire,,44.573388,-71.185078,no,High(80),,"44.573388,-71.185078,MILAN|Unavailable|Unavailable|High(80)",c803ef7a-de2f-41b4-8d97-bade19764203
"w branch, homalko river",canada,british columbia,,50.933333,-124.866667,no,Low(37),,"50.933333,-124.866667,HOMALKO|Unavailable|Unavailable|Low(37)",c85c818c-eeb2-43b3-83f9-d3798cd4fc0c
"napamute [napaimuit], holokuk river",united states,alaska,,61.536944,-158.594167,no,Low(43),,"61.536944,-158.594167,HOLOKUK RIVER|Unavailable|Unavailable|Low(43),0,0,RIVER|Unavailable|Unavailable|Low(35),70.608056,-160.111111,KUK RIVER|Unavailable|Unavailable|Low(26)",c9a3f4c6-744c-4b1e-a415-ed5c4ae3039a
"4.5 mi se pullman, whitman co., washington",united states,washington,whitman,46.68519,-117.112409,no,High(83),,"46.68519,-117.112409,Distance SouthEast of PULLMAN|WA:ppl:23885@PPL@4.5@135|Unavailable|High(83),46.855119,-117.45564,Distance SouthEast of %WHITMAN COUNTY%|WA:cnty:53075@CNTYCNTR@4.5@135|Unavailable|Medium(48),46.855087,-117.455572,Distance SouthEast of %WHITMAN COUNTY%|Unavailable|Unavailable|Medium(47)",c9a41f28-b44e-4daa-a4b4-005798ca8f3b
"goldstream, 22 mi w of fairbanks",united states,alaska,,64.835904,-148.463294,no,High(85),,"64.835904,-148.463294,Distance West of FAIRBANKS|AK:ppl:587@PPL@22@270|Unavailable|High(85),64.845833,-147.720833,(g1)Fairbanks|Unavailable|Unavailable|Medium(54),64.833333,-147.716667,(g1)Fairbanks|Unavailable|Unavailable|Medium(54)",cb82352b-21f9-4832-993a-ff6416aad856
dalton highway at town of wiseman.,united states,alaska,yukon-koyukuk dist.,67.41,-150.1075,no,Low(37),,"67.41,-150.1075,WISEMAN|Unavailable|Unavailable|Low(37)",cd5d8d25-d12b-4128-aee8-3c3c9c181335
"grand lake, middle park",united states,colorado,,40.252207,-105.823067,no,Low(41),,"40.252207,-105.823067,GRAND LAKE|CO:ppl:2839@PPL|Unavailable|Low(41),37.815834,-106.671708,MIDDLE PARK|Unavailable|Unavailable|Low(41),40.243566,-105.814654,GRAND LAKE|Unavailable|Unavailable|Low(40),39.242488,-103.645506,LAKE|Unavailable|Unavailable|Low(34),40.353312,-106.918661,PARK|Unavailable|Unavailable|Low(34)",ce12525d-8c41-4a8e-bafb-ecbbf5a3fa23
near winton,united states,minnesota,lake,47.926289,-91.800695,no,Medium(52),,"47.926289,-91.800695,Near WINTON|MN:ppl:11621@PPL|Unavailable|Medium(52)",d0748808-bd04-46ca-8983-1e18931bef01
"elk lake, west of lake como.",united states,montana,,47.899423,-115.399655,no,Low(39),,"47.899423,-115.399655,ELK LAKE|MT:water:97717@LAKE|Unavailable|Low(39),47.459233,-113.917475,ELK LAKE|MT:water:98789@LAKE|Unavailable|Low(39),46.054545,-114.261313,LAKE COMO|Unavailable|Unavailable|Low(39),48.443677,-114.030085,LAKE WEST|Unavailable|Unavailable|Low(39),44.67192,-111.623521,ELK LAKE|MT:water:97988@LAKE|Unavailable|Low(39),48.195752,-113.478917,ELK LAKE|MT:water:98183@LAKE|Unavailable|Low(39),45.164485,-109.660376,ELK LAKE|Unavailable|Unavailable|Low(38),46.237285,-110.264675,ELK LAKE|Unavailable|Unavailable|Low(38),46.049568,-114.445368,ELK LAKE|Unavailable|Unavailable|Low(38),45.227576,-110.31454,ELK LAKE|Unavailable|Unavailable|Low(38),46.089643,-114.175367,COMO|Unavailable|Unavailable|Low(34)",d1797f29-f647-4d1d-bf6a-0dffb8a6a8bc
"leadore, 10 mi w",united states,idaho,,44.68002,-113.561765,no,High(83),,"44.68002,-113.561765,Distance West of LEADORE|ID:ppl:4962@PPL@10@270|Unavailable|High(83)",d18be649-9c6d-483b-b169-4029cff4142c
deer point,united states,washington,,48.13479,-124.639951,no,High(85),,"48.13479,-124.639951,DEER POINT|Unavailable|Unavailable|High(85),48.602604,-122.798792,DEER POINT|Unavailable|Unavailable|High(85),48.025969,-120.312586,DEER POINT|Unavailable|Unavailable|High(85)",d2de9c42-01b4-473a-b433-9c7dcf890dba
"republic, near",united states,washington,ferry county,48.648218,-118.737807,no,Low(39),,"48.648218,-118.737807,REPUBLIC|WA:ppl:23895@PPL|Unavailable|Low(39)",d2fd8ccf-e503-4f42-a1ee-ca7cc23a91ad
ruby creek (?),canada,yukon territory,,49.366667,-121.616667,no,Low(42),,"49.366667,-121.616667,RUBY CREEK 2|Unavailable|Unavailable|Low(42),49.35,-121.6,RUBY CREEK|Unavailable|Unavailable|Low(40),59.652778,-133.331667,RUBY CREEK|Unavailable|Unavailable|Low(40),51.002222,-119.456667,RUBY CREEK|Unavailable|Unavailable|Low(40),49.651667,-124.068056,RUBY CREEK|Unavailable|Unavailable|Low(40),52.866389,-116.945833,RUBY CREEK|Unavailable|Unavailable|Low(40),49.138333,-114.351389,RUBY CREEK|Unavailable|Unavailable|Low(40),49.352222,-121.606389,RUBY CREEK|Unavailable|Unavailable|Low(40),51.635579,-85.805478,RUBY CREEK|Unavailable|Unavailable|Low(40),63.760556,-139.247778,RUBY CREEK|Unavailable|Unavailable|Low(40),61.092222,-137.9275,RUBY CREEK|Unavailable|Unavailable|Low(40),51.977778,-101.25667,RUBY CREEK|Unavailable|Unavailable|Low(40),49.103611,-113.976944,RUBY CREEK|Unavailable|Unavailable|Low(40),48.982778,-88.144444,RUBY CREEK|Unavailable|Unavailable|Low(40),45.531667,-77.327778,RUBY|Unavailable|Unavailable|Low(34)",d2fddfd7-ff0e-48af-8597-53f10c61d419
paradise,canada,newfoundland,labrador,49.366667,-55.333333,no,High(83),,"49.366667,-55.333333,PARADISE|Unavailable|Unavailable|High(83)",d4331bbc-c1d2-4469-b5a6-edbf2ff87f9d
"springdale, 25 mi w",united states,washington,,48.056121,-118.282713,no,High(86),,"48.056121,-118.282713,Distance West of SPRINGDALE|WA:ppl:23946@PPL@25@270|Unavailable|High(86)",d52af599-8d2e-4f83-94d9-dfc05372922c
sly wash creek,united states,alaska,,56.565,-158.935556,no,Low(26),,"56.565,-158.935556,ASH CREEK|Unavailable|Unavailable|Low(26),65.376111,-152.815556,ASH CREEK|Unavailable|Unavailable|Low(26)",d5b8f297-cc0f-4154-9cd5-ccd179e1b0e5
north pole,united states,alaska,,64.751111,-147.349444,no,High(86),,"64.751111,-147.349444,NORTH POLE|AK:ppl:720@PPL|Unavailable|High(86)",d68ac265-652a-4e55-881b-ce66f05957fb
"twisp, drumheller range",united states,washington,,46.508194,-118.788053,no,Low(40),,"46.508194,-118.788053,DRUMHELLER|Unavailable|Unavailable|Low(40),48.363478,-120.122303,TWISP|WA:ppl:23984@PPL|Unavailable|Low(36)",d6c413cf-8294-448a-b3e0-92055b7477d4
fort mcpherson,canada,northwest territories,mackenzie district,67.433333,-134.866667,no,High(90),,"67.433333,-134.866667,FORT MCPHERSON|CAN:muni:805@PPL|Unavailable|High(90),67.433333,-134.866667,MCPHERSON|Unavailable|Unavailable|Low(39)",da1d02af-cf8e-4974-ae22-2ecdec398ef7
cantwell,united states,alaska,,63.391667,-148.950833,no,High(84),,"63.391667,-148.950833,CANTWELL|AK:ppl:531@PPL|Unavailable|High(84)",d7f041b5-3b8a-4cbd-95bd-4b21f4462786
"henry house, 25 mi w, rocky mounts, rodent valley",canada,alberta,,52.986667,-118.062778,no,Low(41),,"52.986667,-118.062778,HENRY HOUSE|Unavailable|Unavailable|Low(41)",d8d8d784-ba61-4e22-8ad4-c713978fcfbb
"buckeye creek, richardson roadhouse",united states,alaska,,64.779167,-141.099722,no,Low(43),,"64.779167,-141.099722,BUCKEYE CREEK|Unavailable|Unavailable|Low(43),65.333611,-149.494444,BUCKEYE CREEK|Unavailable|Unavailable|Low(43),64.301389,-146.331389,BUCKEYE CREEK|Unavailable|Unavailable|Low(43),64.286944,-146.339444,RICHARDSON|Unavailable|Unavailable|Low(40),65.433611,-164.668611,ROADHOUSE|Unavailable|Unavailable|Low(39)",d94753e6-ac77-43e8-aa49-54f91be5ad2f
sheep creek,united states,alaska,,67.636111,-149.189722,no,High(86),,"67.636111,-149.189722,SHEEP CREEK|Unavailable|Unavailable|High(86),63.995833,-147.721944,SHEEP CREEK|Unavailable|Unavailable|High(86),63.793611,-148.924722,SHEEP CREEK|Unavailable|Unavailable|High(86),60.438889,-143.785,SHEEP CREEK|Unavailable|Unavailable|High(86),61.937222,-147.674722,SHEEP CREEK|Unavailable|Unavailable|High(86),61.218611,-142.415278,SHEEP CREEK|Unavailable|Unavailable|High(86),61.105833,-145.808611,SHEEP CREEK|Unavailable|Unavailable|High(86),61.711111,-144.104444,SHEEP CREEK|Unavailable|Unavailable|High(86),61.561389,-143.835556,SHEEP CREEK|Unavailable|Unavailable|High(86),58.261111,-134.323056,SHEEP CREEK|Unavailable|Unavailable|High(86),61.729167,-141.641389,SHEEP CREEK|Unavailable|Unavailable|High(86),63.424722,-143.795556,SHEEP CREEK|Unavailable|Unavailable|High(86),62.4,-144.233889,SHEEP CREEK|Unavailable|Unavailable|High(86),62.140556,-153.031667,SHEEP CREEK|Unavailable|Unavailable|High(86),67.501667,-149.866944,SHEEP CREEK|Unavailable|Unavailable|High(86),65.324722,-144.526944,SHEEP CREEK|Unavailable|Unavailable|High(86),64.011389,-148.231111,SHEEP CREEK|Unavailable|Unavailable|High(86),67.640278,-159.808889,SHEEP CREEK|Unavailable|Unavailable|High(86),52.954167,-168.862222,SHEEP CREEK|Unavailable|Unavailable|High(86),60.453056,-144.83,SHEEP CREEK|Unavailable|Unavailable|High(86),59.794167,-150.942222,SHEEP CREEK|Unavailable|Unavailable|High(86),62.775556,-154.476667,SHEEP CREEK|Unavailable|Unavailable|High(86),62.280833,-141.813056,SHEEP CREEK|Unavailable|Unavailable|High(86),61.992222,-150.066111,SHEEP CREEK|Unavailable|Unavailable|High(86),63.673611,-144.976944,SHEEP CREEK|Unavailable|Unavailable|High(86),67.501389,-152.126667,SHEEP CREEK|Unavailable|Unavailable|High(86),65.736667,-147.105278,SHEEP CREEK|Unavailable|Unavailable|High(86),64.917222,-147.9675,SHEEP CREEK|Unavailable|Unavailable|High(86)",d9643848-a5f3-4482-8ced-a0f1390681c0
bay st. george,canada,newfoundland and labrador,,47.666667,-65.816667,no,Low(40),,"47.666667,-65.816667,ST. GEORGE|Unavailable|Unavailable|Low(40),45.132014,-66.820232,ST. GEORGE|Unavailable|Unavailable|Low(40),43.24497,-80.25346,ST. GEORGE|Unavailable|Unavailable|Low(40),49.21939,-90.48538,GEORGE|Unavailable|Unavailable|Low(36)",da174a54-25fb-45d9-ad49-3dc3ec904422
dishna river crossing; flat-nenana mail trail mile 341,united states,alaska,,63.60528,-157.28389,no,Low(42),,"63.60528,-157.28389,DISHNA RIVER|Unavailable|Unavailable|Low(42),64.563889,-149.093056,NENANA|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35),62.453611,-158.0075,FLAT|Unavailable|Unavailable|Low(34)",da74a42a-3091-4ac0-bc56-5d637ac9f8b5
"wood buffalo park, slave river",canada,alberta,division no. 16,59.333333,-111.75,no,Low(47),,"59.333333,-111.75,WOOD BUFFALO PARK|Unavailable|Unavailable|Low(47),57.664167,-112.005,WOOD BUFFALO|Unavailable|Unavailable|Low(42),60,-111.815556,SLAVE RIVER|Unavailable|Unavailable|Low(41),50.8,-110.683333,BUFFALO|Unavailable|Unavailable|Low(37),55.416667,-115.5,SLAVE|Unavailable|Unavailable|Low(35)",def6904e-b359-4e38-9de7-f3d6a9afbdd0
eilber or mccowan township,canada,ontario,cochrane,49.64568,-82.97762,no,Low(37),,"49.64568,-82.97762,MCCOWAN|Unavailable|Unavailable|Low(37),49.644167,-83.178889,EILBER|Unavailable|Unavailable|Low(36)",dc0e0f5a-0e75-42aa-abcf-b0d9993dbd09
