locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
dry creek,united states,alaska,,63.700278,-144.569167,no,High(84),,"63.700278,-144.569167,DRY CREEK|Unavailable|Unavailable|High(84),63.51403,-150.79177,DRY CREEK|Unavailable|Unavailable|High(84),64.502222,-165.416389,DRY CREEK|Unavailable|Unavailable|High(84),65.708333,-167.645278,DRY CREEK|Unavailable|Unavailable|High(84),64.883611,-164.226667,DRY CREEK|Unavailable|Unavailable|High(84),63.181667,-147.439722,DRY CREEK|Unavailable|Unavailable|High(84),60.970833,-160.1,DRY CREEK|Unavailable|Unavailable|High(84),59.458889,-161.515,DRY CREEK|Unavailable|Unavailable|High(84),61.545833,-143.944722,DRY CREEK|Unavailable|Unavailable|High(84),62.545556,-150.820278,DRY CREEK|Unavailable|Unavailable|High(84),62.130833,-145.416389,DRY CREEK|Unavailable|Unavailable|High(84),66.170556,-155.625556,DRY CREEK|Unavailable|Unavailable|High(84),63.889167,-148.976389,DRY CREEK|Unavailable|Unavailable|High(84),60.487222,-149.708056,DRY CREEK|Unavailable|Unavailable|High(84),0,0,DRY CREEK|Unavailable|Unavailable|High(84),63.653333,-144.665278,DRY CREEK|Unavailable|Unavailable|High(84),64.520556,-147.588611,DRY CREEK|Unavailable|Unavailable|High(84),56.473056,-158.352778,DRY CREEK|Unavailable|Unavailable|High(84),64.661667,-166.175,DRY CREEK|Unavailable|Unavailable|High(84),57.746667,-155.625,DRY CREEK|Unavailable|Unavailable|High(84),64.579444,-150.208889,DRY CREEK|Unavailable|Unavailable|High(84),63.3575,-152.9825,DRY CREEK|Unavailable|Unavailable|High(84)",ad37fd96-1a67-4b40-a0c3-4261de7004df
shaw creek,united states,alaska,,58.855278,-161.586111,no,High(85),,"58.855278,-161.586111,SHAW CREEK|Unavailable|Unavailable|High(85),64.257778,-146.122778,SHAW CREEK|Unavailable|Unavailable|High(85),64.261111,-146.108333,SHAW CREEK|Unavailable|Unavailable|High(85)",ad3de70c-7fdc-41f6-bfd2-583622db63fe
20 mile nenana road,united states,alaska,,64.563889,-149.093056,no,Low(36),,"64.563889,-149.093056,NENANA|Unavailable|Unavailable|Low(36)",ad4a99a7-cb15-4a9d-b148-3b2a153da975
mosquito flats,united states,alaska,,63.866667,-142.916667,no,High(89),,"63.866667,-142.916667,MOSQUITO FLATS|Unavailable|Unavailable|High(89)",ad4db930-7c74-4e56-a260-52f874411269
mile 16 tok road,united states,alaska,,63.336667,-142.985556,no,Low(33),,"63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",ad662eb3-9c8b-42ee-8e7e-5c02b6241499
"kantishna river, s.w. of town of toklat.",united states,alaska,yukon-koyukuk dist.,64.762222,-149.965556,no,Low(45),,"64.762222,-149.965556,KANTISHNA RIVER|Unavailable|Unavailable|Low(45),63.52491,-150.95987,KANTISHNA|Unavailable|Unavailable|Low(39),63.52407,-150.049621,TOKLAT|Unavailable|Unavailable|Low(36),64.471111,-150.325833,TOKLAT|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35)",ad77be18-e530-46a4-9a5a-e5020e49cde7
point barrow,united states,alaska,,71.3875,-156.481111,no,High(87),,"71.3875,-156.481111,POINT BARROW|Unavailable|Unavailable|High(87),71,-157,(g1)Point Barrow|Unavailable|Unavailable|Medium(57),71.391389,-156.475,(g1)POINT BARROW|Unavailable|Unavailable|Medium(57),71.290556,-156.788611,BARROW|AK:ppl:518@PPL|Unavailable|Low(37)",ad7cf7fd-2e84-4c27-95e0-8e1830b0849b
yukon river at venetie landing.,united states,alaska,yukon-koyukuk dist.,66.610556,-145.992222,no,Medium(60),,"66.610556,-145.992222,At VENETIE LANDING|Unavailable|Unavailable|Medium(60),62.5,-165,(g1)Yukon River|Unavailable|Unavailable|Medium(56),67.013889,-146.418611,At VENETIE|Unavailable|Unavailable|Medium(52),62.598611,-164.8,YUKON RIVER|Unavailable|Unavailable|Low(41),0,0,RIVER|Unavailable|Unavailable|Low(35)",ad9a420c-ab9b-4665-b1ef-7fa1430cd25d
swan hills (town),canada,alberta,,54.866667,-115.75,no,Low(40),,"54.866667,-115.75,SWAN HILLS|Unavailable|Unavailable|Low(40),55.433333,-115.3,SWAN|Unavailable|Unavailable|Low(34)",ad9ba9d1-8a0f-41b2-85b7-83fdf351c4fa
10 mi across fort yukon at nutragut,united states,alaska,,66.564722,-145.273889,no,Low(40),,"66.564722,-145.273889,FORT YUKON|Unavailable|Unavailable|Low(40)",ad9d98de-cd83-4f24-a166-e2c0f7d2c1bb
yukon river,united states,alaska,,62.598611,-164.8,no,High(86),,"62.598611,-164.8,YUKON RIVER|Unavailable|Unavailable|High(86),62.5,-165,(g1)Yukon River|Unavailable|Unavailable|Medium(56),0,0,RIVER|Unavailable|Unavailable|Low(35)",adafbc7b-cca1-4b2e-bd8b-642a38b56c7f
midway lake,united states,alaska,,63.2199,-142.281866,no,High(86),,"63.2199,-142.281866,MIDWAY LAKE|Unavailable|Unavailable|High(86)",add25b45-3021-4e70-9549-5a0cc64a2b04
jacksina creek,united states,alaska,,62.353611,-142.875833,no,High(89),,"62.353611,-142.875833,JACKSINA CREEK|Unavailable|Unavailable|High(89)",add36ce5-25a5-41e4-b090-fe066889dcda
globe creek,united states,alaska,,65.250278,-148.403611,no,High(86),,"65.250278,-148.403611,GLOBE CREEK|Unavailable|Unavailable|High(86),64.75,-146.481111,GLOBE CREEK|Unavailable|Unavailable|High(86)",adfcfdc0-6ec2-4a2f-933b-c6f16237ebd2
tanana river,united states,alaska,,65.160556,-151.960278,no,High(87),,"65.160556,-151.960278,TANANA RIVER|Unavailable|Unavailable|High(87),64.771,-147.59119,(g1)Tanana River|Unavailable|Unavailable|Medium(57),65.171944,-152.078889,TANANA|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35)",adff720c-c018-4972-b1bc-b77829a2dde1
black rapids,united states,alaska,,63.531111,-145.86,no,High(87),,"63.531111,-145.86,BLACK RAPIDS|Unavailable|Unavailable|High(87),63.529167,-145.845833,BLACK RAPIDS|Unavailable|Unavailable|High(87),62.336111,-165.335,BLACK|Unavailable|Unavailable|Low(35)",ae05cd8d-0b0f-4d20-824f-96be68289ae9
mile 136 denali highway,united states,alaska,,63.178611,-147.466111,no,Low(36),,"63.178611,-147.466111,DENALI|Unavailable|Unavailable|Low(36)",ae14e670-7f7e-4b8d-b3ed-304dbdbc0d83
"fort yukon, porcupine river",united states,alaska,,68.466667,-139.533333,no,Medium(60),,"68.466667,-139.533333,(g1)Porcupine River|Unavailable|Unavailable|Medium(60),57.8325,-136.350833,PORCUPINE RIVER|Unavailable|Unavailable|Low(45),66.595,-145.308889,PORCUPINE RIVER|Unavailable|Unavailable|Low(45),0,0,PORCUPINE RIVER|Unavailable|Unavailable|Low(45),66.564722,-145.273889,FORT YUKON|Unavailable|Unavailable|Low(40),59.421389,-136.236944,PORCUPINE|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35)",ae14f8c7-227b-46b3-b833-227110026712
birch creek village,united states,alaska,,67.444444,-151.385556,no,Low(41),,"67.444444,-151.385556,BIRCH CREEK|Unavailable|Unavailable|Low(41),62.231667,-150.108611,BIRCH CREEK|Unavailable|Unavailable|Low(41),64.461667,-155.281667,BIRCH CREEK|Unavailable|Unavailable|Low(41),66.295278,-154.835278,BIRCH CREEK|Unavailable|Unavailable|Low(41),66.259035,-145.819017,BIRCH CREEK|Unavailable|Unavailable|Low(41),64.178333,-149.281111,BIRCH CREEK|Unavailable|Unavailable|Low(41),64.848889,-164.111944,BIRCH CREEK|Unavailable|Unavailable|Low(41),65.117778,-151.842778,BIRCH CREEK|Unavailable|Unavailable|Low(41),65.328056,-164.35,BIRCH CREEK|Unavailable|Unavailable|Low(41),0,0,BIRCH CREEK|Unavailable|Unavailable|Low(41),63.866667,-151.555833,BIRCH CREEK|Unavailable|Unavailable|Low(41),65.26,-146.736111,BIRCH CREEK|Unavailable|Unavailable|Low(41),66.270278,-145.504167,BIRCH CREEK|Unavailable|Unavailable|Low(41),58.156667,-136.186944,VILLAGE|Unavailable|Unavailable|Low(37)",ae15f0ca-5773-44f8-a71e-521742f5d3a2
"nizina road, mccarthy",united states,alaska,,61.433333,-142.921667,no,Low(38),,"61.433333,-142.921667,MCCARTHY|Unavailable|Unavailable|Low(38)",ae1acf2f-f60c-4fd9-abc3-25e0917e2cf3
fort yukon,united states,alaska,yukon-koyukuk,66.564722,-145.273889,no,High(85),,"66.564722,-145.273889,FORT YUKON|Unavailable|Unavailable|High(85)",ae220561-f442-4c71-9d0f-4f425111e833
"pelly river, steamboat island",canada,yukon,,62.783333,-137.333333,no,Low(41),,"62.783333,-137.333333,PELLY RIVER|Unavailable|Unavailable|Low(41)",ae35b146-7dda-44f9-9a9e-cf1bd701dffd
mile 25 nenana road,united states,alaska,,64.563889,-149.093056,no,Low(36),,"64.563889,-149.093056,NENANA|Unavailable|Unavailable|Low(36)",ae3ad8f5-f42f-443b-9378-6b2ebd71ebe6
tolsona creek,united states,alaska,,62.064722,-145.997222,no,High(88),,"62.064722,-145.997222,TOLSONA CREEK|Unavailable|Unavailable|High(88),62.083889,-146.070278,TOLSONA|Unavailable|Unavailable|Low(37)",ae539fbe-076e-49f2-b9e7-d4f9ae432ea9
"cottonwood creek, dease river, 4 mi",canada,british columbia,,52.872222,-118.686111,no,Low(46),,"52.872222,-118.686111,COTTONWOOD CREEK|Unavailable|Unavailable|Low(46),49.490833,-117.306667,COTTONWOOD CREEK|Unavailable|Unavailable|Low(46),50.303333,-121.956667,COTTONWOOD CREEK|Unavailable|Unavailable|Low(46),48.874722,-124.236667,COTTONWOOD CREEK|Unavailable|Unavailable|Low(46),59.67,-129.164167,DEASE RIVER 4|Unavailable|Unavailable|Low(43),59.916667,-128.483333,DEASE RIVER|Unavailable|Unavailable|Low(41),53.05,-122.15,COTTONWOOD|Unavailable|Unavailable|Low(40),58.853333,-125.275833,WOOD CREEK|Unavailable|Unavailable|Low(27),50.327778,-117.540278,WOOD CREEK|Unavailable|Unavailable|Low(27),49.471111,-123.804167,WOOD CREEK|Unavailable|Unavailable|Low(27)",ae56bf79-4d1d-4fd4-bd51-9046d7c64204
yukon river,united states,alaska,,62.598611,-164.8,no,High(86),,"62.598611,-164.8,YUKON RIVER|Unavailable|Unavailable|High(86),62.5,-165,(g1)Yukon River|Unavailable|Unavailable|Medium(56),0,0,RIVER|Unavailable|Unavailable|Low(35)",ae893b6d-671e-4a08-acc8-5ee2b8d89f39
"kantishna river, s.w. of town of toklat.",united states,alaska,yukon-koyukuk dist.,64.762222,-149.965556,no,Low(45),,"64.762222,-149.965556,KANTISHNA RIVER|Unavailable|Unavailable|Low(45),63.52491,-150.95987,KANTISHNA|Unavailable|Unavailable|Low(39),63.52407,-150.049621,TOKLAT|Unavailable|Unavailable|Low(36),64.471111,-150.325833,TOKLAT|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35)",ae9d2695-4990-4e6a-acca-f723071c6585
copper river,united states,alaska,,60.388611,-144.960833,no,High(87),,"60.388611,-144.960833,COPPER RIVER|Unavailable|Unavailable|High(87),59.526944,-154.518333,COPPER RIVER|Unavailable|Unavailable|High(87),62.607572,-144.563747,(g1)Copper River|Unavailable|Unavailable|Medium(57),0,0,RIVER|Unavailable|Unavailable|Low(35)",aea298f8-239b-4a6a-956e-bd91100aab7a
copper center,united states,alaska,,61.97696,-145.329729,no,High(88),,"61.97696,-145.329729,COPPER CENTER|Unavailable|Unavailable|High(88)",aed53da3-6d46-462e-a150-747f146581d4
jarvis creek delta,united states,alaska,,64.026111,-145.749444,no,Low(42),,"64.026111,-145.749444,JARVIS CREEK|Unavailable|Unavailable|Low(42),65.522778,-167.625,JARVIS CREEK|Unavailable|Unavailable|Low(42),0,0,JARVIS CREEK|Unavailable|Unavailable|Low(42),59.447778,-136.365556,JARVIS CREEK|Unavailable|Unavailable|Low(42)",aef11f25-029f-4527-b293-d41e0f22b7ab
long river,united states,alaska,,58.198889,-133.628889,no,High(85),,"58.198889,-133.628889,LONG RIVER|Unavailable|Unavailable|High(85),0,0,RIVER|Unavailable|Unavailable|Low(35),64.403611,-155.497222,LONG|Unavailable|Unavailable|Low(34)",aef45100-cc6b-4feb-b4fb-4e7fed8b79ea
tonsina river,united states,alaska,,61.641389,-144.618056,no,High(88),,"61.641389,-144.618056,TONSINA RIVER|Unavailable|Unavailable|High(88),61.655833,-145.175278,TONSINA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",aff5c645-b35d-45e7-806f-b23748787c51
suslota creek,united states,alaska,,62.736389,-143.816389,no,High(88),,"62.736389,-143.816389,SUSLOTA CREEK|Unavailable|Unavailable|High(88),62.719444,-143.730556,SUSLOTA|Unavailable|Unavailable|Low(37)",af19c79d-aa92-4140-b31b-780e79a36f23
stuarts lake,canada,british columbia,,43.900556,-64.854722,no,High(87),,"43.900556,-64.854722,STUARTS LAKE|Unavailable|Unavailable|High(87),44.76979,-77.88318,LAKE|Unavailable|Unavailable|Low(34),44.716667,-77.760556,LAKE|Unavailable|Unavailable|Low(34)",af1c2033-24c8-43ac-8f53-f37b8248ed41
"pelly river, 230 mi from mouth",canada,yukon,,62.783333,-137.333333,no,Low(41),,"62.783333,-137.333333,PELLY RIVER|Unavailable|Unavailable|Low(41)",af21c418-c259-4481-8d7a-3c984c222b2f
"yukon river, fort yukon",united states,alaska,,62.5,-165,no,Medium(56),,"62.5,-165,(g1)Yukon River|Unavailable|Unavailable|Medium(56),62.598611,-164.8,YUKON RIVER|Unavailable|Unavailable|Low(41),66.564722,-145.273889,FORT YUKON|Unavailable|Unavailable|Low(40),0,0,RIVER|Unavailable|Unavailable|Low(35)",af2c82e0-6b4d-45ed-b09c-afa705a68670
nenana road,united states,alaska,,64.563889,-149.093056,no,Low(36),,"64.563889,-149.093056,NENANA|Unavailable|Unavailable|Low(36)",af3837fa-ba1f-4081-b647-7e26400040f4
clearwater creek,united states,alaska,,63.018056,-142.555556,no,High(91),,"63.018056,-142.555556,CLEARWATER CREEK|Unavailable|Unavailable|High(91),63.150556,-143.199722,CLEARWATER CREEK|Unavailable|Unavailable|High(91),62.199167,-151.607778,CLEARWATER CREEK|Unavailable|Unavailable|High(91),62.898611,-147.129444,CLEARWATER CREEK|Unavailable|Unavailable|High(91),59.818333,-153.286667,CLEARWATER CREEK|Unavailable|Unavailable|High(91),63.411667,-150.97,CLEARWATER CREEK|Unavailable|Unavailable|High(91),63.732222,-154.883889,CLEARWATER CREEK|Unavailable|Unavailable|High(91),64.101667,-145.559167,CLEARWATER CREEK|Unavailable|Unavailable|High(91),68.383333,-145.683333,WATER CREEK|Unavailable|Unavailable|Low(28)",af393b1f-bc33-48c6-b32d-9a1b3d583551
little tonsina river,united states,alaska,,61.611389,-145.208889,no,High(95),,"61.611389,-145.208889,LITTLE TONSINA RIVER|Unavailable|Unavailable|High(95),61.641389,-144.618056,TONSINA RIVER|Unavailable|Unavailable|Low(43),61.655833,-145.175278,TONSINA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",af39d1fb-d25c-4d6b-9971-188713d67dea
"pelly river, kalzas river",canada,yukon,,62.866667,-135.483333,no,Low(42),,"62.866667,-135.483333,KALZAS RIVER|Unavailable|Unavailable|Low(42),62.783333,-137.333333,PELLY RIVER|Unavailable|Unavailable|Low(41)",af3f3b59-c09e-4910-bab5-bb71336a6184
"fort yukon, porcupine river",united states,alaska,,68.466667,-139.533333,no,Medium(60),,"68.466667,-139.533333,(g1)Porcupine River|Unavailable|Unavailable|Medium(60),57.8325,-136.350833,PORCUPINE RIVER|Unavailable|Unavailable|Low(45),66.595,-145.308889,PORCUPINE RIVER|Unavailable|Unavailable|Low(45),0,0,PORCUPINE RIVER|Unavailable|Unavailable|Low(45),66.564722,-145.273889,FORT YUKON|Unavailable|Unavailable|Low(40),59.421389,-136.236944,PORCUPINE|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35)",af706a01-7d83-4cef-99e8-683fe16fb898
tazlina river,united states,alaska,,62.038611,-145.387222,no,High(88),,"62.038611,-145.387222,TAZLINA RIVER|Unavailable|Unavailable|High(88),62.05887,-145.428421,TAZLINA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",af8af3cc-7ee9-4f80-9b0f-dee8c47f13de
eielson air force base,united states,alaska,,64.669596,-147.094362,no,High(98),,"64.669596,-147.094362,EIELSON AIR FORCE BASE|AK:fedland:49@AIRPORT|Unavailable|High(98),64.653056,-147.054722,EIELSON AIR FORCE BASE|Unavailable|Unavailable|High(97)",afa3ab05-5bda-465e-8353-046f593f29a7
"mouth of sheenyeck r. at porcupine r., 45 mi nne fort yukon",united states,alaska,yukon-koyukuk,67.163426,-144.649017,no,High(85),,"67.163426,-144.649017,Distance NNE of FORT YUKON|Unavailable|Unavailable|High(85),59.421389,-136.236944,At PORCUPINE|Unavailable|Unavailable|Medium(54)",afbf8e9d-d13d-4d22-88df-46a7925bb6cd
mile 20 se beaver,united states,alaska,,66.359444,-147.396389,no,Low(36),,"66.359444,-147.396389,BEAVER|Unavailable|Unavailable|Low(36),66.5,-146.916667,BEAVER|Unavailable|Unavailable|Low(36)",afc72412-fc42-4bd7-a301-035b5d26bbc7
murphy dome,united states,alaska,,64.9525,-148.353333,no,High(86),,"64.9525,-148.353333,MURPHY DOME|Unavailable|Unavailable|High(86),64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34)",afe8c091-7d39-4746-994c-19c12e511e1c
eielson air force base,united states,alaska,,64.669596,-147.094362,no,High(98),,"64.669596,-147.094362,EIELSON AIR FORCE BASE|AK:fedland:49@AIRPORT|Unavailable|High(98),64.653056,-147.054722,EIELSON AIR FORCE BASE|Unavailable|Unavailable|High(97)",aff2626e-be67-40df-a3cf-380eaf7bedef
"red deer, 20 mi w, snake lake",canada,alberta,,59.680977,-114.721227,no,High(85),,"59.680977,-114.721227,Distance West of SNAKE LAKE|Unavailable|Unavailable|High(85),51.951567,-113.217976,Distance West of SNAKE LAKE|Unavailable|Unavailable|High(85),52.36572,-114.640387,Distance West of SNAKE|Unavailable|Unavailable|High(80),52.266667,-113.8,RED DEER|CAN:muni:911@PPL|Unavailable|Low(39),54.882222,-112.168611,RED DEER|Unavailable|Unavailable|Low(38),57.166667,-111.633333,RED|Unavailable|Unavailable|Low(33),58.4,-114.766667,RED|Unavailable|Unavailable|Low(33)",b052419d-90de-4de8-af06-4ada975adf0a
road between murphy dome and martin,united states,alaska,,64.9525,-148.353333,no,Low(41),,"64.9525,-148.353333,MURPHY DOME|Unavailable|Unavailable|Low(41),64.899722,-148.191944,MARTIN|Unavailable|Unavailable|Low(36),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34),64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34)",b061905b-a604-4095-b456-6286da5ca821
2.5 mi from site love on murphy dome road,united states,alaska,,64.9525,-148.353333,no,Low(41),,"64.9525,-148.353333,MURPHY DOME|Unavailable|Unavailable|Low(41),64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34)",b0704253-fa4e-4ffc-af07-325b01cb912c
"hess creek, livengood",united states,alaska,,65.672222,-149.810278,no,Low(40),,"65.672222,-149.810278,HESS CREEK|Unavailable|Unavailable|Low(40),65.524444,-148.544722,LIVENGOOD|Unavailable|Unavailable|Low(39)",b0750a7a-85dd-4efc-ad0b-705404c3f61e
"red river, selkirk settlement",canada,yukon,,60.735833,-132.113611,no,Low(39),,"60.735833,-132.113611,RED RIVER|Unavailable|Unavailable|Low(39),62.766667,-137.383333,SELKIRK|Unavailable|Unavailable|Low(37)",b0767b19-47d4-45bb-ab76-25f6bb4ff070
fort wainwright,united states,alaska,,64.556751,-147.781984,no,High(90),,"64.556751,-147.781984,FORT WAINWRIGHT|Unavailable|Unavailable|High(90),70.6375,-160.029167,(g1)Wainwright|Unavailable|Unavailable|Medium(55),70.636944,-160.038333,WAINWRIGHT|Unavailable|Unavailable|Low(40)",b08a5a86-4846-4613-9aed-7e5c0369bb8d
burman lake,united states,alaska,,66.075901,-145.985657,no,High(86),,"66.075901,-145.985657,BURMAN LAKE|Unavailable|Unavailable|High(86)",b09b405d-4bbd-44b0-a3b2-3dc5e4d5ab0f
eielson air force base,united states,alaska,,64.669596,-147.094362,no,High(98),,"64.669596,-147.094362,EIELSON AIR FORCE BASE|AK:fedland:49@AIRPORT|Unavailable|High(98),64.653056,-147.054722,EIELSON AIR FORCE BASE|Unavailable|Unavailable|High(97)",b0e9a2dc-dd0d-4685-801e-57cf637b0eea
hundredmile creek,united states,alaska,,64.725,-165.433333,no,Low(27),,"64.725,-165.433333,MILE CREEK|Unavailable|Unavailable|Low(27)",b0a9b6fc-cc14-4697-a2e0-88af05e8191f
northway,united states,alaska,fairbanks north star borough,62.961667,-141.937222,no,High(83),,"62.961667,-141.937222,NORTHWAY|Unavailable|Unavailable|High(83)",b0f02eff-ff3a-4081-829b-6cf9e505f2ad
"hess creek, rampart",united states,alaska,,65.672222,-149.810278,no,Low(40),,"65.672222,-149.810278,HESS CREEK|Unavailable|Unavailable|Low(40),65.505,-150.17,RAMPART|Unavailable|Unavailable|Low(37)",b10324ff-342c-4332-a662-8646b33db662
murhpy dome road mile 7-12,united states,alaska,,64.925,-148.130556,no,Low(34),,"64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34)",b11110e4-b9b1-44c7-b690-ddd486ff5fb9
big porcupine creek,united states,montana,rosebud,46.29642,-106.814712,no,High(100),,"46.29642,-106.814712,BIG PORCUPINE CREEK->snapped to Big Porcupine Creek|Unavailable|Unavailable|High(100)",b1127756-1fe3-4101-8ffe-a1cd6f4d278c
tetlin area,united states,alaska,,63.135051,-142.52388,no,Low(36),,"63.135051,-142.52388,TETLIN|Unavailable|Unavailable|Low(36)",b11e5c9c-bc70-4337-afb6-3f758755dcb4
tazlina river,united states,alaska,,62.038611,-145.387222,no,High(88),,"62.038611,-145.387222,TAZLINA RIVER|Unavailable|Unavailable|High(88),62.05887,-145.428421,TAZLINA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",b14457d7-8aaf-44ed-a196-cd2edd3c21c6
little tonsina river,united states,alaska,,61.611389,-145.208889,no,High(95),,"61.611389,-145.208889,LITTLE TONSINA RIVER|Unavailable|Unavailable|High(95),61.641389,-144.618056,TONSINA RIVER|Unavailable|Unavailable|Low(43),61.655833,-145.175278,TONSINA|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",b1470a8e-0d8b-4384-bb6e-3ef2e1b26450
donnelly dome,united states,alaska,,63.783056,-145.790556,no,High(88),,"63.783056,-145.790556,DONNELLY DOME|Unavailable|Unavailable|High(88),63.673611,-145.883333,DONNELLY|Unavailable|Unavailable|Low(38),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34),64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34)",b14fa9de-8ccd-4d4a-afe7-9dab4e8e020d
"tok cutoff, mentasta",united states,alaska,,63.336667,-142.985556,no,Low(33),,"63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",b151d68f-72c5-4528-aad1-7c2b62d01e5d
oxford house,canada,manitoba,keewatin,54.95,-95.266667,no,High(87),,"54.95,-95.266667,OXFORD HOUSE|Unavailable|Unavailable|High(87)",b163d201-1163-40e3-8705-3dc6ed116197
artillery lake,canada,northwest territories,south slave,63.133333,-107.75,no,High(89),,"63.133333,-107.75,ARTILLERY LAKE|Unavailable|Unavailable|High(89)",b19e551c-571e-4036-b560-a585132777a1
umbagog lakes,united states,maine,,44.762884,-71.042703,no,Low(29),,"44.762884,-71.042703,UMBAGOG LAKE|Unavailable|Unavailable|Low(29)",b1a73e4d-49b8-44a3-b24f-80ba54a95531
saint shotts,canada,newfoundland and labrador,,46.633333,-53.6,no,High(87),,"46.633333,-53.6,SAINT SHOTTS|Unavailable|Unavailable|High(87)",b1a8b090-b9f8-4e91-9033-2c06fe75a926
steamboat cabin on black river,united states,alaska,,62.614444,-155.737778,no,Low(41),,"62.614444,-155.737778,BLACK RIVER|Unavailable|Unavailable|Low(41),62.510556,-147.471667,BLACK RIVER|Unavailable|Unavailable|Low(41),66.916944,-157.505556,BLACK RIVER|Unavailable|Unavailable|Low(41),62.356944,-165.343889,BLACK RIVER|Unavailable|Unavailable|Low(41),57.707222,-136.113333,BLACK RIVER|Unavailable|Unavailable|Low(41),0,0,RIVER|Unavailable|Unavailable|Low(35),62.336111,-165.335,BLACK|Unavailable|Unavailable|Low(35)",b1ab3757-956f-432b-986c-bfff3cfe1759
tok river,united states,alaska,,63.363611,-142.841111,no,High(84),,"63.363611,-142.841111,TOK RIVER|Unavailable|Unavailable|High(84),0,0,RIVER|Unavailable|Unavailable|Low(35),63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",b1b6b386-a464-4f86-bc77-c56bba4d6b75
yukon river,united states,alaska,,62.598611,-164.8,no,High(86),,"62.598611,-164.8,YUKON RIVER|Unavailable|Unavailable|High(86),62.5,-165,(g1)Yukon River|Unavailable|Unavailable|Medium(56),0,0,RIVER|Unavailable|Unavailable|Low(35)",b1bbfcbf-6177-410a-8488-4e375a37ef40
tanana flats,united states,alaska,,65.171944,-152.078889,no,Low(36),,"65.171944,-152.078889,TANANA|Unavailable|Unavailable|Low(36)",b1c7a2c2-f540-4cf9-a992-74c9aee73738
eagle,united states,alaska,,64.788056,-141.2,no,High(80),,"64.788056,-141.2,EAGLE|Unavailable|Unavailable|High(80)",b1d56bfc-0879-4eeb-a6cc-dab85f645272
birch lake,united states,alaska,,60.722792,-150.527468,no,High(86),,"60.722792,-150.527468,BIRCH LAKE|AK:water:17189@LAKE|Unavailable|High(86),64.316478,-146.662366,BIRCH LAKE|AK:water:16945@LAKE|Unavailable|High(86),65.257863,-156.92905,BIRCH LAKE|Unavailable|Unavailable|High(85),62.868414,-141.793619,BIRCH LAKE|Unavailable|Unavailable|High(85),62.415636,-145.607987,BIRCH LAKE|Unavailable|Unavailable|High(85),66.29007,-147.940398,BIRCH LAKE|Unavailable|Unavailable|High(85),64.333333,-147.166667,BIRCH LAKE|Unavailable|Unavailable|High(85),61.625,-149.791667,BIRCH LAKE|Unavailable|Unavailable|High(85),66.350818,-142.618922,BIRCH LAKE|Unavailable|Unavailable|High(85),61.145176,-149.937124,BIRCH LAKE|Unavailable|Unavailable|High(85),64.333333,-147.166667,(g1)Birch Lake|Unavailable|Unavailable|Medium(55)",b1ecfe6c-775b-46e2-8d9b-a73ce490845c
chitina,united states,alaska,,61.515833,-144.436944,no,High(82),,"61.515833,-144.436944,CHITINA|Unavailable|Unavailable|High(82)",b1ffa82e-cefd-43ab-8a76-1c5bb70e2b3e
big falls,canada,newfoundland and labrador,,47.095278,-54.058333,no,High(84),,"47.095278,-54.058333,BIG FALLS|Unavailable|Unavailable|High(84),48.535278,-54.166667,BIG FALLS|Unavailable|Unavailable|High(84),49.346667,-57.171389,BIG FALLS|Unavailable|Unavailable|High(84)",b20f3539-baba-4c45-9981-fa8488dc1e7f
"mile 39 richardson highway, glennallen, near chitna",united states,alaska,,62.109167,-145.546389,no,Low(40),,"62.109167,-145.546389,GLENNALLEN|Unavailable|Unavailable|Low(40),64.286944,-146.339444,RICHARDSON|Unavailable|Unavailable|Low(40)",b23696f7-0650-4eb9-acc3-217bf8709da6
